,category,company,details,experience,industry,location,salary,title
195,"General Business, Strategy - Planning, Retail",Alpine Home Air Products,"
You have unique abilities. Apply them at our high-growth company.About You
Are you analytical and innovative?
Do you drive for change while taking calculated risks?
Do you enjoy analysis and applying personal creativity to solve complex problems?
Do you hold yourself to the highest possible standard of excellence?
Are you thorough and disciplined while also being fast and efficient?
Alpine Home Air Products is looking for you!
Job DescriptionAlpine is seeking a highly-motivated Senior Business Intelligence Analyst to join our team working hand-in-hand with our developers, data administrators and senior management. The position reports directly to the company COO. Within the Business Intelligence Analyst role, you will work on the highest level analysis performed in the company which will impact all facets of our growing ecommerce business. You will supervise the work of our data administrators and ensure accuracy and integrity of the data being used for analysis and reporting. The role will handle a mix of data analysis from most departments of the company.Responsibilities:
Conceptualizing and executing analyses that support all departments and primary functions
Big data mining, manipulation and analysis
Processing, cleansing, and verifying the integrity of data used for analysis
Ad-hoc reporting and analysis, as well as ability to present results in a clear manner
Identifying data-related opportunities
Being vigilant about ways to increase business efficiency and productivity through data driven insights
Assist with development of protocols for systematizing processes for collecting, monitoring, analyzing and reporting data
Supporting report building, KPIs and dashboards for internal business teams
Benefits
Group Healthcare, Health Savings Account
401k retirement plan
Paid vacation and paid holidays
Commuter benefits
Challenging and fulfilling work in a positive, optimistic results-oriented work environment
Competitive wages and a monthly gain-sharing bonus based on revenue growth
Paid educational and professional development training
Attractive and comfortable loft office with large windows and lots of natural light
Coffee and snacks for energy
Open beer tap in the afternoons
A nap room to revitalize
ABOUT USStarted in 2002, we are the first ecommerce company to sell HVAC equipment to homeowners online and by phone. We sell and ship HVAC equipment directly to homeowners in the US, and have served hundreds of thousands of happy customers. We are quickly growing, and are hiring new team members to keep up with the exciting growth.Our objective is to create great experiences for our customers, vendors and employees. At Alpine, everyone wins. Our employees love our positive and supportive culture, beautiful sunny office, great benefits and friendly team. We help our employees develop their careers and do the work that best suits their talents and interests.We are innovative! Check out a list of industry first pioneered here at Alpine:
2002 - first ever ecommerce HVAC store
2003 - first HVAC online shopping configurator
2004 - first national HVAC referral network of installing contractors
2005 - first of its kind automated performance based pay system for phone sales
2011 - first and only online HVAC operating cost calculator
2013 - first and only HVAC photo-to-quote app
2014 - filed patent for better way to assist customers with sales & service needs
2015 - first eCommerce bundling of local services + products: EasyHVAC.com
Learn more about working with us and view all open positions at: www.alpinehomeair.com/careers/


Bachelor's degree required in either math, statistics, computer science or data science
At least 5+ years of experience in a data-related role
Experience using SQL to query big data
Familiarity with data visualization tools such as PowerBI or Tableau
Applied statistics skills, such as statistical testing, regression
Concise and organized scripting and programming skills
Comfortable working in teams
Outstanding written and verbal communication skills
Ability to work independently under minimal supervision and strong track record of setting and meeting delivery commitments

",5+ years,Consumer Products,"Chicago, IL 60614",NA,Business Intelligence
196,Other,Modis,"
Modis is seeking a SAP BW HANA Consultant with a  Fortune 500 Oil & Gas leader based in Houston, TX. This position is a long-term contractual opportunity with competitive pay and benefits. For those eligible for sponsorship, Modis will process/ transfer their H1B and also their Green Card.Job Description:Has strong technical skills and may act as a technical lead on projects. Responsible for solving technical and complex problems on multiple projects. Understand BW/BW on HANA architecture. Implement Full lifecycles of BI/BW functionality. Build the solution, give training, and support to the business Setup and configure BI/BW applications to meet functional business requirements and processes defined. Strong experience in SAP BW HANA modeling and optimization scenarios including Hybrid scenarios. Strong experience in SAP Business Explorer (BEx). Strong experience in ABAP routines in Transformations, start routine, end routine from InfoProviders. Also knows Integrated Planning and or BPS. Familiarity with Business Objects suite, BWA and HANA will be required. 8 – 10 years of hands-on Business Intelligence tools with emphasis on SAP Business Warehouse (BW) and 1 project with BW on HANA version 7.40. Bachelor’s degree in computer science or related field, or equivalent training and experience   Need resource with diversified skillsets. Primary back ender with knowledge and experience in front end and ETL. Skills in order of importance: 1. Backend (HANA and BW),2. Integrated Planning,3. BOBI,4. BODS.   Please CLICK APPLY with a Word copy of your resume and send inquiries to Monika Daga @ Modis !!!! 
",NA,Other Great Industries,"Spring, TX 77373",NA,Business Intelligence
197,Information Technology,Oldcastle Architectural,"
Job ID:  131329Oldcastle Architectural, Inc. is a leading supplier of products for North America’s building and landscaping markets. Its products include concrete masonry and hardscapes, packaged cement mixes, packaged lawn and garden products and composite decking products that are sold through a variety of channels.  Oldcastle Architectural is the innovator behind many of the industry’s well-known brands including Belgard Hardscapes, Echelon masonry products, Sakrete bagged dry-mixes, Anchor Wall Systems, MoistureShield composite decking, among others.  With 200 operating locations and 6,000 employees, Oldcastle Architectural operates across 35 states and 5 Canadian provinces.  Oldcastle Architectural is a U.S. subsidiary of CRH plc., a leading global diversified building materials group.Job Description SummaryWe are looking for a dynamic individual to join our team and help us move to next level with our business intelligence, analytics and data warehouse development. Key strategic projects will require collaboration with multiple areas of IT, business analysts, and end users. In addition to this, these projects will range in size from medium to large-scale projects, production support, as well as, include both technical and functional aspects of our environment. This position requires in-depth knowledge of the core concepts of data warehousing and business intelligence reporting and analytics.  This is an end to end data solutions delivery position which includes hands on ETL development, hands on report development, data analysis and delivery, and production environment management of delivered solutions. Job Duties
Responsible for leading hands on ETL development
Responsible for adhering to Agile delivery practices
Responsible for participating in the business requirements gathering process
Responsible for participating in architecture, data modeling, and overall design sessions
Responsible for working with testers to ensure quality data results
Assisting to help develop reports on various platforms
Responsible for ensuring daily ETL processes execute successfully
Responsible for leading hands on report and analytics development for a business critical ERP solution
Responsible for Tableau extract development
Responsible for production support that includes working on day to day tickets.
Responsible for creating and maintaining documentation
Requirements and ExperienceThree+ years of experience in a dedicated data warehouse or business intelligence development role with a bachelor’s degree or five+ years of equivalent experience in a dedicated data warehouse or business intelligence development role without a bachelor’s degreeDesired Experience & Technical Qualifications
Two or more years Data Warehousing, ETL Development with Tools such as SQL Server Integration Services or Informatica is a plus
Two or more years’ experience with Business Intelligence Tools such as Crystal Reports, SQL Server Reporting Services, SQL Server Analysis Services (SSAS), Tableau and its administration.
Two or more years’ experience with SQL Server or Oracle is a plus
Expert SQL skills Understanding of dimensional models
Understanding of data warehousing philosophies and how to implement those philosophies
Experience working and administrating Data Warehousing Appliances such as Netezza or TeraData is a plus
Experience leading projects and reporting project statuses
Experience working with Financial data and calculations
Experience with Enterprise ERP System Functionality (GL, AP, AR)
Experience working with various programming languages: C#, Java, etc. is a plus
Experience in the Manufacturing Industry is a plus
Experience with Lawson M3, LBI and/or IBM DB2 are a plus
​​​​​​​What Oldcastle Offers You
A culture that values opportunity for growth, development, and internal promotion
Highly competitive base pay
Comprehensive medical, dental and disability benefits programs
Group retirement savings program
Health and wellness programs
About OldcastleOldcastle has a long and proud heritage as one of North America’s largest corporations. We are a proud reflection of the hundreds of family businesses, local and regional companies and mid to large sized enterprises that together form the Oldcastle family. Oldcastle operates with a decentralized, diversified structure, letting you work in a small company environment while having the career opportunities of a large enterprise.Oldcastle is a great place to grow! If you’re up for a rewarding challenge, we invite you to take the first step and apply today! Please complete your online application and profile which will be sent directly to the appropriate Hiring Manager. Thank you for your interest in the Oldcastle family!Follow Oldcastle Careers on LinkedIn and WordPress (Career Blog), Pinterest, Google+, Instagram, Twitter, Facebook!Oldcastle Architectural is an Affirmative Action and Equal Opportunity Employer.EOE/Vet/Disability--If you want to know more, please click on this link. Oldcastle Architectural is part of the Oldcastlecareers™ network. 
",NA,Other Great Industries,"Atlanta, GA 30338",NA,Business Intelligence
198,Information Technology,"Centauri Health Solutions, Inc.","

Company Description

 
Centauri Health Solutions aims to attract and retain the industry’s top talent as we continue to create and deliver the most flexible and innovative tools in the market. We are a full-service provider of risk adjustment and quality solutions. Our core product suite is a comprehensive technology platform, consisting of data integration, data analytics, workflow software and reporting/business intelligence software. From this core technology platform, we offer medical record retrieval, medical record coding, health risk assessments and quality measure gap closure. 
 

We are growing at a rapid pace as we continuously develop unique, advanced, end-to-end solutions for our clients. We provide our clients with better visibility into the key interaction driving the healthcare cycle - a member’s encounter with his or her provider of care. We work to deliver unique tools to maximize the transparency of that interaction, along with the impact of the encounter on the overall healthcare cycle.
 

Centauri was founded to constantly create unique, innovative tools within the marketplace. Tools that allow our clients to improve lives. Centauri Health Solutions will continue to grow with talented individuals who understand the importance of being committed to our philosophy.  If you are interested in learning more about how you can grow with Centauri, we’d like you to contact us.

Centauri Health Solutions is an equal opportunity employer.

 
Our IT Team is growing rapidly and we are recruiting for multiple roles. No Consultants or Vendors, please. 

 
BI/SSRS Developer
 

Location: Nashville, TN 

Job Type: Full-Time

 
Job Description:

 
As a member of the Reporting and Analytics Team, the SSRS Developer will be responsible for creating customized SSRS Reports for both ad hoc and production use. These will help identify trends, data anomalies, and to visually present the data which will help drive business decisions. The successful candidate will bring enthusiasm and new ideas to Centauri and will look to contribute to a collaborative, receptive environment that welcomes new ideas.


Responsibilities:

·       Develop and maintain customized SSRS Reporting at an Enterprise level

·       Contribute to the development lifecycle including requirements, design, and development of reports

·       Write and maintain technical documentation based on business requirements

·       Develop and maintain stored procedures for use in reports

·       Troubleshoot data issues, validate results sets, and perform unit testing

·       Recommend and implement process improvements

·       Track and provide development estimates on projects and tasks

 



Qualifications:

·       4 to 6 years of experience in developing Microsoft SQL Server Reporting Services reports

·       3+ years of experience in writing moderate SQL, stored procedures in MS SQL Server

·       1 – 2 years of PowerBI experience preferred

·       Experience with Visual Studio is a plus

·       BA/BS in Computer Science or related field 

·       Must have good written and verbal communication skills

·       Must be able to multi-task, and prioritize those tasks

·       Must have ability to remain detail-oriented while working in a fast-past environment

·       Healthcare knowledge is a plus

·       Must be able to work well in teams 

·       Creativity and problem-solving skills are critical


",4 to 6 years,Healthcare - Health Services,"209 10th Avenue SouthNashville, TN 37203",NA,Business Intelligence
199,Information Technology,Bayside Solutions,"
Business Intelligence DeveloperIndustry: Healthcare Duration: 6 Month Contract to Hire Location: Martinez, CAJoin Us Bayside Solutions is an industry-leading provider of staff augmentation and consulting services. Since 2001, we've built our company around a single concept - relationships. We focus on the people we serve. We're straightforward, consistent and 100% accountable. We deliver intelligent solutions that help our clients and candidates thrive.The RoleWe are looking for a talented BI Developer who will be responsible for creating clinical, financial and operation reports; data mining for enterprise decision support and provide data analytics support for the organizations improvement initiatives Principal Responsibilities:
Minimum 5 years of experience in developing advanced optimized SQL Query using stored procedures, views, complex joins.
Write advanced SQL queries, develop complex reports and data visualization dashboards using SQL Server Reporting Services (SSRS) or Qlik Sense and SQL Server 2016.
Follow Agile Scrum development process and other team policies including utilizing JIRA, Team Foundation Server (TFS), and Visual Studio.
Unit test own code and peer review code of other team members
Two years of experience developing reports using SQL Server Reporting Services (SSRS) 2008/2012. Two years of experience developing reports using Crystal Reports will be acceptable.Preferred Qualifications:
Epic Clarity experience or certification in one of the following modules: EpicCare Inpatient, HIM, ADT, Cadence, ASAP, Radiant, Tapestry, EpicCare Ambulatory, OpTime
Knowledge of statistical principles
SSIS programming experience
EDUCATION: Bachelor's degree from an accredited college or university with a major in Computer Science, Health Information Management, Medical Informatics, Healthcare Administration, Health Science, Business Administration, Public Administration, Engineering, or a closely related field. 
",5 years,"Computer Software, Healthcare - Health Services, Insurance","223 Arana DriveMartinez, CA 94553",NA,Business Intelligence
200,Information Technology,Experis,"
ManpowerGroup Solutions is seeking a Microsoft BI Specialist for a long term contract in North Houston. Role: Reverse engineer legacy applications to derive the business/application logic. The idea is de-compose heritage applications to flow chart the functional blocks and document requirements that can then be used for future solutions/alternative assessment. Be a team player in a dynamic, global team environment. Requirements: Previous experience using secure code storage TFS. Extensive hands-on experience with SQL Server 2008, VBA, MS Access and PowerBuilder. Hands-on experience in design and development of front-end SSRS reporting applications. Demonstrated ability in analyzing and resolving complex technical issues. 3-5 years of experience with the following: Skilled in PowerBuilder Proficient in Visual Basic Access Skills (Microsoft Access) SQL Server Microsoft SSRS, SSAS, SSISExperis is an Equal Opportunity Employer (EOE/AA)
",3-5 years,Other Great Industries,"The Woodlands, TX",NA,Business Intelligence
201,Consultant,Apex Systems,"


Job Title: BI Consultant
Length: 3 Month Contract (Extensions possible and expected)
Location: San Diego
Other Items of Note:

Remote Working Days are Available 

JOB DESCRIPTION
Core Qualifications: 

Business Analysis – Demonstrated experience or formal training per International Institute of Business Analysis (IIBA) guidelines.
Data Modeling - Practitioners level understating of data structures, SQL, and data modeling principles such as relational and dimensional data modeling.
Application Development - Sufficient exposure to software development to assure interest and aptitude to work with enterprise BI tools for reporting, analysis and data management. Strong understanding of application development lifecycle methods (i.e. waterfall, Agile).
Orientation to business systems - Finance, Manufacturing, Supply Chain, Healthcare Informatics. An understanding of basic business processes and information flow.

Preferred Qualifications: 

1-3 years of experience building advanced Dashboards for ongoing measurement and self-service needs – Salesforce Einstein Analytics, Tableau, PowerBI
1-3 years of experience writing advanced SQL, performance tuning of BI queries, and developing automated data reporting
Experience in data wrangling, blending and other techniques to support customer analytical requests
Demonstrated ability to QA data and analytics to ensure actionable analytics to our customers
Knowledge of scripting for automation (Python, Perl, Ruby, etc.).
Exceptional ability to clearly communicate data, context, and implications to business and technology partners
Salesforce certifications are a plus









EEO EmployerApex is an Equal Employment Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, sexual orientation, gender identity, national origin, disability, protected veteran status, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at [Click Here to Email Your Resumé] or 844-463-6178.


",1-3 years,Other Great Industries,"San Diego, CA",NA,Business Intelligence
202,Information Technology,TriCom Technical Services,"

Business Intelligence Analyst
Responsibility

This individual will be a client-facing Business Intelligence Analyst aiding clients in visualization, data mapping, data integration, reporting, and operating asset tracking.




Requirements

5+ years of experience in a client-facing BI/data Integration role.
3+ years of experience with one or more of the following tools:

SSIS, SSAS, SSRS, Informatica, Tableau, Power BI, Qlik (QlikView), or any other BI tool.


Individual must travel up to 30% (1-2 weeks per month) to Akron, OH, during the contracting period.



",5+ years,Other Great Industries,"Kansas City, MO",NA,Business Intelligence
203,Information Technology,Kforce Technology,"
RESPONSIBILITIES:Kforce has a client that is seeking a Senior MSSQL BI Developer / Lead in Westmont, Illinois (IL).Summary:The MIS Senior BI Developer / Lead will serve as the lead resource and SME for architecting, developing, and delivering high performing reporting and analytics solutions using Microsoft SSRS, SSAS OLAP cubes, and .Net following industry best practices.Primary Responsibilities
 Hands on Technical Lead and individual contributor with the ability to lead a team of Senior and Junior Analysts and medium to large sized projects when required
 Communicate at a very effective and high-level with managers, Senior Managers, and Executives
 Create relational and multi-dimensional data models for historical and operational reporting purposes
 Architect robust and easily maintainable reporting, dashboarding, score carding, and web application solutions
 Be the Lead Developer for most SQL Server BI and / or .NET solutions
 Provide technical guidance and be a Mentor to other Analysts
 Partner with Technology leaders to drive a strategic data quality, sourcing, and metrics development agenda
 May manage other analysts in the US and offshore for projects
 May work with Finance and Operations to develop forecasts and capacity models
 Work with the other Project Managers to ensure assigned milestones are delivered on time, within budget, and it meets or exceeds expectations
 Follow all quality assurance processes, including periodic reviews and transitions and ensures the end product fulfills the project objectives
 Prepare Training Material and User Manuals in cooperation with the Business Unit SME
 Assist on other projects as needed, perform other related duties and special projects as required
 Demonstrate professional behavior and teamwork, is punctual, dependable and adheres to company policies and procedures
 Efficient work style with attention to detail and a strong sense of urgency



REQUIREMENTS:
 BS / BA in MIS or a quantitative discipline preferred
 10+ years of experience, preferably across diverse Finance / MIS / Analytical and Operations Management roles
 7+ years' experience working on relational / multi-dimensional database platform with emphasis on database code development
 7+ years MS SQL Server Reporting Services (SSRS) 2008/2012 Report Builder experience (must have)
 Experience with other various Business Intelligence toolsets: SQL Server Analysis Services (SSAS), Integration Services (SSIS), Cognos, Qlikview, Business Objects, SAS, Crystal, etc.
 Expert level ability in SQL query development is expected as well as good understanding of all MS Office tools (Excel, Pivot Tables, Access, VBA, PowerPoint) 
 The ideal candidate must have experience designing, architecting, and delivering SSRS reports and SSAS cubes (dimensions, facts, members, calculations, etc.); In depth knowledge of MDX query language
 In addition, this person has experience creating and working with complex database schemas
 This position will utilize SQL Stored Procedures and other ETL techniques for data migration and transformation from Oracle, PeopleSoft, and other SQL Server extracts to MIS' SQL Server data warehouse / mart
 Proven history of delivering timely, high quality, senior manager-level reporting and analysis from diverse, complex data sources 
 Expert level ability in writing complex T-SQL Stored Procedures, Table design and creating ETL Load processes

Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
",7+ years,Banking - Financial Services,"Westmont, IL 60559",NA,Business Intelligence
204,Engineering,Infinity Consulting Solutions,"
Job Description - Business Intelligence Engineer
Minimum Education/Experience
Must be legally authorized to work in country of employment without sponsorship for employment visa status.
Strong organizational and time management skills, project focused
Strong interpersonal and written/oral communication skills
Must be an expert in T-SQL DDL and DML
5-7 years with SQL Server 2008R2-2016, SSRS, SSAS, SSIS
5-7 years data modeling in a data warehousing environment with multiple Data Marts and disparate data sources 
Visual Studio and use of Team Foundation Server, Agile and Scrum Methodologies
Must be action oriented and used to working in an extremely fast paced environment
Bachelor's degree or higher in Computer Science or Management Information Systems

Additional Desired Qualifications

SQL Server Administration
Experience with a Process Manufacturing company
Microsoft .NET development
Dynamics CRM, Dynamics NAV, Microsoft SharePoint, Power BI, R Scripting, O365
Exposure to a Big Data platform
Master Data Management
Team Building/Coaching


",5-7 years,Other Great Industries,"Woodstock, IL 60098",NA,Business Intelligence
205,Other,Ajilon Professional Staffing,"
Bi-Lingual Medical Receptionist  We are currently looking for a Bilingual Medical Receptionist. In this position you will serve as the first point of contact for our patients and will exemplify personal warmth, patient engagement, and professionalism. The right candidate can successfully balance the needs of patients and maintain efficient work flow of the office. If this sounds like the right opportunity for you, do not hesitate Apply today! Receptionist Job Responsibilities: 
 Greet patients and escort them to the examination rooms; assist patients with the completion of forms as necessary
Become familiar with clinic computer hardware and software and use according to company policies
Answer multiple line and multiple language telephone lines
Schedule appointments and accommodate patient appointment needs, such as ordering transportation, rescheduling, etc.
Contact insurance companies to verify eligibility.
Perform clerical work as needed, i.e., copying, filing, faxing, etc. 
  Receptionist Job Requirements: 
 High school diploma or GED required
Fluency in English and Spanish is a must
Minimum 1 year of office experience 
Typing speed at least of 30wpm 
Strong communication, interpersonal, and organizational skills 
Knowledge of Microsoft Office and overall ease with computers 
Excellent multitasking and follow-through ability 
Superb customer service skills and phone etiquette 
  Don’t miss out on this opportunity as it is moving FAST! Check out additional opportunities on our website at www.ajilon.com 
",1 year,Other Great Industries,"Trenton, NJ",NA,Business Intelligence
206,Business Development,Syneos Health,"
OverviewYou're driven, resourceful, and above all else - remarkably smart.You love a good challenge. You are the first to roll up your sleeves and work with relentless energy until you solve the unsolvable, beat the unbeatable and you always come out on top. Passable doesn't cut it - you've got fire in your belly to learn more, do more and be more. For you, the sweetest success is shared success and you're known for your good nature. You'll fit right in at Syneos Health where we surround ourselves with the most talented and agile professionals in the industry, but we check our egos at the door.Why Syneos Health? Join a game-changing global company that is reinventing the way therapies are developed and commercialized. Created through the merger of two industry leading companies - INC Research and inVentiv Health - we bring together more than 21,000 clinical and commercial minds to create better, smarter, faster ways to get biopharmaceutical therapies to patients. Teaming with some of the most talented professionals in the industry, you'll gain exposure and work in a dynamic environment where you'll be supported with comprehensive resources including emerging technologies, data, science and knowledge sharing. Grow your career with a global company committed to shortening the distance from lab to life.ResponsibilitiesThis client facing role will be responsible for any analytical and reporting needs for assigned client(s).They contribute to new endeavors which enhance the usability of information by customers; this includes designing tools and reports for the field and sales management teams to enhance productivity and provide information to measure the impact of sales force details, and other promotional activity. This role will also be responsible for the creation, design and execution of Call Plans, Targeting assignments, Sales Force Optimization & Alignments, and Internal/Client Operational Analytics, utilizing varying data sources such as sales data, call data, sample data, practitioner data and 3rd party sources. The Sr. Analyst, Business intelligence acts as point person for the quality in delivery of all such information. This role will support sales management and their field teams to be knowledgeable in key performance indicators for their customers and territories for increased brand performance and optimized customer activity. Strategic special projects are also part of the role.Will create targeting, alignment and other related reports.Key Job Responsibilities:(Duties may include, but not limited to all or some of the following)
Primary client contact for Business intelligence services from implementation to project shut down, including gathering specifications for programming and report generation, developing/maintaining timelines, and overall formulation of Business Rules.
Consult with Sales, Brand and Operational client leads to understand field/product performance expectations and translate to actionable field metrics and reports
Provide insights onTargeting, Alignment and Call Plan development, working with clients, sales leadership and external strategic partners
Provide direction and perform quality control functions on all deliverables including standard and ad hoc reports.
Partner with sales leadership to manage and implement alignment changes, size and structure analysis and optimization modeling
Proactively analyze and study client data to provide valuable insights (i.e. promotional response, sales trends, etc.) which may lead to more educated strategic decision-making.
Clearly and succinctly communicate analytical findings and insights to clients and internal team members
Participate in the design of new reporting initiatives.
Work independently to process information and data to create reports on activities, trends, and projections regarding performance, efficiencies, and possible improvements.
Work independently to create ad-hoc analyses and reports at the request of clients and sales management.
Act as Business Intelligence Liaison in client presentations.
Train sales representatives, managers, and clients on reports.
Meet with Sales Management and Clients to establish, monitor and review performance.
Prepare detailed workflow charts and diagrams that describe input, output, and logical operation
Create case studies identifying business trends regarding sales force metrics.
Other projects as deemed necessary by Management.
RequirementsAlong with demonstrated initiative, uncompromised integrity and a results-oriented mindset, the ideal candidate has:Qualifications
BA/BS or equivalent experience
5+ years of experience in sales operations and analytics role
5+ years of experience in the pharmaceutical industry
Skills
Experience across multiple Business Intelligence/Reporting tools, data sets and proficiency with a BI tool -MicroStrategy is a plus. Veeva, Salesforce.com or other CRM experience is needed.Must be able to code SQL queries.Knowledge of Oracle is a plus. MS Excel, including formulas, expressions and charting is needed.
Working knowledge and experience utilizing sales force alignment software
Strong analytical, mathematical and quantitative skills
Ability to interact with all levels of management in a variety of functional areas including sales, marketing, sales systems and managed care
Strong interpersonal skills with the ability to interact with all levels of employees
Strong attention to detail
Ability to multitask, work under deadlines, manage customer expectations and execute timely deliverables
Excellent oral and written communication skills.
Strong client relationship management skills
Knowledge of sales and marketing function with ability to anticipate needs, make recommendations and respond to ad hoc requests quickly and appropriately.
Strong statistical knowledge, training and presentation skills.
Pharmaceutical industry knowledge.
The drive for self-development, the ability to collaborate, and an action-oriented work ethic
Full Syneos Health benefits which include:
Competitive compensation and bonus
Generous paid time off and company paid holidays
Comprehensive medical, dental, and vision package
Matching 401K
Dedicated training and support
Tuition reimbursement
Referral bonuses andother personalized quality of life conveniences
 Make your work matter everywhere.Be a driving force in a rapidly evolving healthcare industry.Syneos Health companies are affirmative action/equal opportunity employers (Minorities/Females/Vets/Disabled)Position Type/Category Business DevelopmentCorporate DirectMinimum Education Level Bachelor's DegreeEmployment/Job Type Full TimeEmployment Type Syneos Health position

  
",5+ years,"Biotechnology, Pharmaceutical","Franklin Township, NJ",NA,Business Intelligence
207,Information Technology,Austin Fraser,"
Austin Fraser is searching for a Sr. Software Engineer with Mobile experience for a client in the financial industry located in Austin, TX. The client is very stable and is well known for keeping it's customers and employees happy by providing a family-oriented environment and business model as well as excellent products/services. This is a fantastic opportunity for a highly experienced Software Developer who enjoys a good work-life balance to work with some great technology and drive products to delivery.The company offers a great benefits package including higher than market salary, Health/Dental/Life, 401(k), PTO, Tuition/Certification Reimbursement, Gym Membership, Flexible Schedule, and a lot more!Required Experience for the Sr. Software Engineer

6+ years experience developing in the MS/.NET framework with C# and ASP.NET



5+ years of deep SQL Server/T-SQL experience including working experience with BI and ETL tools: SSIS and SSRS 



2+ years of experience with newer versions of MVC


Mobile development experience: Xamarin preferred


SOAP/REST services experience in .NET



DevOps experience 



TFS for Release Management and managing builds


The Sr. Software Engineer position is a high-priority need for the client and they are ready to interview and hire immediately.
",6+ years,Computer Software,"Austin, TX","$100,000.00 - $135,000.00 /Year",Business Intelligence
208,Information Technology,United Nations Federal Credit Union,"
Develops robust Business Intelligence and data warehouse solutions using SSAS, SSRS, MS SQL Server and other BI technologies. Supports reports development and maintenance. Participates in requirements gathering and research, proposes technology solutions, and develops solutions within agreed upon timelines.
Design, develop, deploy and maintain reports on SSRS.
Desing, develop, deploy and maintain dimensional models in SSAS cube and tabular model.
Analyze, design, and develop ETL packages on SSIS.
Design and develop dashboard on Power BI and/or Tableau.
Evaluate, design, propose, and secure approval for all design and implementation.
Evaluate, design, and maintain multiple database environments; identify data sources, construct data decomposition diagrams, provide data flow diagrams and document the process; write codes for database access, modifications and constructions including stored procedures and database server configuration.
Develop and maintain procedures and scripts for recreating the database environment and databases for disaster recovery purposes and business continuity strategy.
Develop complex Script tasks (using C# or VB.NET) in SSIS to handle File System Objects.
Design, develop, and integrate reporting/dashboard solutions on MS SharePoint.
Administer database systems technical design, performance monitoring and tuning, backup and recovery, data and file distribution, reporting, database upgrades, integrations, migrations and conversions.
Design and implement OLTP and OLAP data models.
Develop and maintain database administration procedures and operations; cross train on, and provide operational support of, procedures.
Design, implement, and support data warehousing - implement business rules via stored procedures, middleware or other technologies; define user interfaces and functional specifications.
Responsible for verifying accuracy of data in dashboards, reports, data extracts and data warehouse.
Monitor system details within the data warehouse, including stored procedures and execution time, and implement efficiency improvements.
Troubleshoot and resolve data quality issues, database performance issues, database capacity issues, replication and other distributed data issues.
Resolve database performance issues by looking at query plans, create appropriate indexes, resolve dead locks and create table hints.
Troubleshoot and resolve issues in reports, dashboards and ETL packages.
Closely work with other IT teams including Analysts and Product Managers to troubleshoot, modify and enhance existing BI assets.
Coordinate activities and maintain extensive communication with appropriate IT staff and UNFCU staff.
Develop, implement, and maintain change control and testing processes for modifications to databases.
Participate in assigned roles in project teams.
Follow the organization’s data protection and network securities and antivirus policies.
Stay abreast of industry trends, and attend training, conferences and seminars according to organization’s business requirements.
Participate in Credit Union training and development programs.
Perform other duties related to general employment and technical responsibilities, as requested by management. 
TYPE & AMOUNT OF EXPERIENCE:
Bachelor’s degree in Engineering or Computer Science and at least 6 years of experience in reports and data warehouse development
5 years software development experience on Microsoft BI Platform – SSAS, SSRS, MS SQL Server
4 years of DB Development using MS SQL
2 years of experience using Oracle Business Intelligence tools
2 years of experience in Data Migration from various systems to SQL Server Database
2 years of experience in building Data Marts using dimensional models
2 years of experience in building Dashboards and KPI visualization on Power BI and/or Tableau
1 year of development experience in SharePoint
1 year of working knowledge on MDX and DAX query language
1 year of supporting a Data Warehouse environment
1 year experience using Oracle PL/SQL
Exposure to maintaining code/scripts in TFS for multiple environments
Exposure to Cloud technology like Microsoft Azure
Exposure to Big Data Technologies like MangoDB, NoSQL
Exposure to DBA activities like database backup and restore
Hands on working experience in Linux/Unix Environment
Knowledge of financial/banking industry
TECHNICAL COMPETENCIES:
Extensive software design and development knowledge
Strong reporting and data warehouse development skills on issues that are complex and evaluative in nature where troubleshooting may call for referencing an advanced knowledge base
Large data migration experience
Hands on experience using Oracle
Data cleansing and transformation for complex industry specific standards
Data encryption tools and standards
Exposure to XML
Exposure to Web Services　
BEHAVIORAL COMPETENCIES:
Strong analytical ability/problem solving skills
Ability to work independently and within a team environment to complete assigned projects in a timely manner
Strong interpersonal, verbal and written communication skills
Able to multi-task, taking on several initiatives at once 
WORK ENVIRONMENT/CONDITIONS:
Standard office conditions
May require work on weekends or other extended hours
Critical system outages and system upgrades may require 24/7 coverage on short notice
In addition to any specific job requirements in connection with Bank Secrecy Act and/or OFAC (BSA), employee must (i) be aware of BSA matters commensurate with the position; (ii) report any suspicious activity to the manager or compliance department; and (iii) satisfactorily complete any required BSA training.
",6 years,Banking - Financial Services,"Queens, NY",NA,Business Intelligence
