,category,company,details,experience,industry,location,salary,title
251,NA,Superior Group,"
.
Superior Group is actively seeking a CMM Programmer for a Direct Hire Opportunity for client located in Mansfield, TX 76063.Pay Rate: $28.00 per hour (DOE)Hours: Monday - Thursday - 10 hrs/day
Duration: DIRECT HIRE ONLY The Quality Technician is responsible for providing technical support in the areas of inspection, Coordinate Measuring Machine (CMM) programming, calibration, and Statistical Process Control (SPC) techniques. This position will assist with analyzing and solving quality related issues. Additional responsibilities of the Quality Technician will include: Work safely to prevent on-the-job injuries by following Company and OSHA safety rules and regulations, understanding machine safeguards, recognizing and reporting safety hazards, wearing required personal protective equipment (PPE). Use technical skills to setup automated measuring equipment to include Zeiss Coordinate Measuring Machine (CMM), Giddings & Lewis Coordinate Measuring Machine (CMM), S&T Optical Comparator, and Keyence Image Measuring System. Utilize various equipment to measure features, including but not limited to calipers, height gages, snap gages, bore mics, pins, hardness tester, etc. Create reports describing the results and any recommendations using Excel. Create gage/fixture drawings for new products via hand drawings or SolidWorks. Provide leadership, direction, technical support, and assistance to other quality staff members on how to run and program the CMM and Image Measuring System. Responsible for the training and development of other manufacturing staff members. Perform all other duties as assigned.

.Required Skills / Qualifications:High School Diploma or GED and five (5) years of relevant work experience. Minimum of one (1) years experience working with Zeiss Coordinate Measuring Machine (CMM) and Calypso Metrology Software
Preferred Skills / Qualifications:Must possess knowledge using inspection and measuring equipment.
Ability to comprehend Trigonometry Math
Ability to read and interpret blue prints.
Additional InformationUpon employment offer candidate with be subject to a criminal background check and/or drug screenGo Beyond. www.superiorjobs.com.EEO Employer - Minorities / Females / Disabled / Veterans / Sexual Orientation / Gender Identity.
",NA,Manufacturing,"Mansfield, TX 76063",NA,Statistical Programmer
252,Manufacturing,Goodwill TalentBridge,"
Goodwill TalentBridge, along with our client, is currently recruiting for an SMT Programmer to work in the Wheeling area.
For 25 years this employer of choice has been dedicated to helping OEM's succeed in providing responsive, cost effective and customized solutions to their customer in a changing and demanding technology landscape. They achieve this goal with expert design, manufacturing, supply chain, order fulfillment and aftermarket solutions.

Position Summary:
The objective of the SMT programmer is to support production SMT programming requirements in an efficient and quality manner

Primary Responsibilities:

General responsibilities are in the support of projects and processes as directed by Process Engineering and by SMT production schedules
Some of the areas of responsibility include SMT program development and maintenance, SMT production support, procedure development and continuous improvement.
Perform implementation duties relating to product and process support, as related to implementation of programming placement and inspection systems.
Develop/ Maintain programs for SMT machines.
Assist engineer technicians with development of manufacturing work instructions.
Interpret specifications, drawings, and engineering instructions.
Review Quality data and implement process improvements.
Provide continuous program support and maintenance



Requirements:

 Associates Degree (A.A.) or equivalent from two-year college or technical school
Or one year related experience and/or training
Or equivalent combination of education and experience
Strong computer skills
Ability to work with mathematical concepts such as probability and statistical inference, and fundamentals of plane and solid geometry and trigonometry.
Ability to apply concepts such as fractions, percentages, ratios, and proportions to practical situations.
Ability to solve practical problems and deal with a variety of concrete variables in situations where only limited standardization exists.
Ability to interpret a variety of instructions furnished in written, oral, diagram, or schedule form.


Schedule is temporary to permanent full time (40+ hours/week) on 1st shift (7:00 am – 3:30 pm), and offers a starting pay of $18.00/hour - $22.00/hour depending on experience.

For further consideration, please apply now or visit us in person at: 
Goodwill Talentbridge Niles
8722 W Dempster St.
Niles, IL 60714
224-257-8080




If you are already registered with Goodwill TalentBridge please contact your Recruiting Consultant to express interest in this position and to update your availability.
We at TalentBridge (not to be confused with Bridge Staffing) are always looking for extra manpower for our select group of premier clients.

For a full list of available opportunities you may also visit our website

www.goodwilltalentbridge.com

",25 years,Electronics,"Wheeling, IL",$18.00 - $22.00 /Hour,Statistical Programmer
253,"Manufacturing, QA - Quality Control, Skilled Labor - Trades",Klein Tools,"
Since 1857 Klein Tools, a family-owned and operated company, has been designing, developing and manufacturing premium-quality, professional-grade hand tools. The majority of Klein tools are manufactured in plants throughout the United States and are the number one choice among professional electricians and other tradespeople.




The Quality Technician - CMM Programmer is responsible for providing technical support in the areas of inspection, Coordinate Measuring Machine (CMM) programming, calibration, and Statistical Process Control (SPC) techniques. This position will assist with analyzing and solving quality related issues. Additional responsibilities of the Quality Technicial will include: 



Work safely to prevent on-the-job injuries by following Company and OSHA safety rules and regulations, understanding machine safeguards, recognizing and reporting safety hazards, wearing required personal protective equipment (PPE). 


Use technical skills to setup automated measuring equipment to include Zeiss Coordinate Measuring Machine (CMM), Giddings & Lewis Coordinate Measuring Machine (CMM), S&T Optical Comparator, and Keyence Image Measuring System. 


Utilize various equipment to measure features, including but not limited to calipers, height gages, snap gages, bore mics, pins, hardness tester, etc. 


Create reports describing the results and any recommendations using Excel. 


Create gage/fixture drawings for new products via hand drawings or SolidWorks. 


Provide leadership, direction, technical support, and assistance to other quality staff members on how to run and program the CMM and Image Measuring System. 


Responsible for the training and development of other manufacturing staff members. 


Perform all other duties as assigned.





Qualifications:


High School Diploma or GED and five (5) years of relevant work experience.


Must possess knowledge using inspection and measuring equipment.


Ability to read and interpret blue prints.


Ability to use Microsoft Outlook, Excel, and Calypso metrology software.


Ability to comprehend Trigonometry Math.



Klein Tools provides a competitive compensation and benefits package, including:

401(k) Company Match
Profit Sharing
Paid Vacation/Holidays
Shared Cost Medical & Dental
Flex Spending
Education Reimbursement Program
Employee Discount Program


If you have the commitment to succeed and the desire to join an organization recognized as the industry leader, please submit your cover letter and resume.

No phone calls please.

EOE/M/F/D/VPI101878740
",NA,"Consumer Products, Manufacturing","Mansfield, TX",NA,Statistical Programmer
254,Management,General Dynamics Information Technology,"
***Only applicants with a Top Secret (TS) Clearance need apply*** General Dynamics Information Technology (GDIT), a leading provider of systems engineering, integration, IT service operations and support solutions, is seeking talented professionals to deliver valuable services and solutions to our customers.GDIT has a great team consisting of experienced and knowledgeable managers who lead and support the career development objectives of our employees. Our employees consider the company to be a solid partner in their career, with an abundance of opportunities for advancement.We are seeking a Subject Matter Specialist (SAS) to support our Justice Programs team in Washington, DC. In this position, you will support the FBI’s Insider Threat CenterPersonnel supporting this task: 
Serve as the Subject Matter Expert for SAS in a Big Data environment 
Develop recommendations to optimize program performance in terms of quality, access and cost. 
Provide SAS programming support to develop analytic products 
Perform risk modeling 
Design and maintain a SAS analytic solution on an Apache Hadoop infrastructure 
Develop experiment designs and campaign and operational processes to enable adequate data capture and optimization points 
Provide mentoring, training and support to other analysts. 
Translates user-defined capabilities into system/product requirements; 
Resolves complex issues as they arise; 
Provides subject matter expertise in assigned projects through all phases of the development lifecycle; 



(Preferred) Master’s degree in Computer Science, Math, Finance or business related field or equivalent experience; 
At least five (5+) years of prior experience in data mining, statistical analysis and modeling. ; 
At least five (5+) years of experience with SAS Software; 
Solid knowledge of assessing requests and then designing and developing analysis, data or reports; 
Strong problem solving skills and capability to understand and set direction for complex technology integration; 
Demonstrable experience with Linux, Unix, Windows; Java or Shell scripting; SQL; 
Multiple Information Technology certifications in provisioning technologies such as SAS Certified Statistical Business Analyst Using SAS 9, Regression Modeling, SAS Certified Visual Business Analyst, Exploration and Design Using SAS Visual Analyst, Exploration and Design Using SAS Visual Analytics; 
As a trusted systems integrator for more than 50 years, General Dynamics Information Technology provides information technology (IT), systems engineering, professional services and simulation and training to customers in the defense, federal civilian government, health, homeland security, intelligence, state and local government and commercial sectors.With approximately 32,000 professionals worldwide, the company delivers IT enterprise solutions, manages large-scale, mission-critical IT programs and provides mission support services.GDIT is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status, or any other protected class. #DICEWPSM13
",NA,"Computer Software, Defense - Aerospace, Telecommunications","Washington, DC",NA,Statistical Programmer
255,Engineering,Kelly Engineering Resources,"
Duties and Responsibilities:
 Work is project-oriented and you may be working on a number of projects at any given time. Work will be performed with minimal supervision. Typical work activities include but are not limited to:
 Create, revise and maintain DCC-CMM programs using PC-DMIS 3.7 or higher
 Create CMM setup instructions
 Proficiency in surface plate tools and techniques
 Use of common gages and measurement instruments for inspection purposes
 Verify product conformance through extensive use of DCC-CMM, advanced inspection tools, gages and visual and mechanical inspection methods
 Interpret and work from detailed engineering drawings, 3D models, external - internal specifications and requirements
 Thorough knowledge of GD&T (geometric dimensioning & tolerance) and the application of AMSE Y14.5M
 Generate/update inspection plan (ballooned print / drawing)
 Participate in design reviews, APQP, PPAP and CAR cross functional teams to ensure that conformance to specifications, inspectability, reliability, safety and quality system objectives are met
 Prepare detailed inspection documentation such as written descriptions of inspection results including deviations from engineering specifications
 Responsible for daily maintenance of CMM machines and other inspection tools and gages
 Analyze inspection reports to determine adherence to drawings, specifications, processing procedures to insure quality of manufacture
 Apply knowledge of geometry, trigonometry and dimensional metrology
 Disposition non-conforming material by utilizing quality tools, manufacturing processes and procedures
 Write, update and improve quality procedures as required
 Assist in the maintenance of the calibration system and its gages and tools
 Repair gages as needed
 Train Quality and Production Associates as needed to run CMM programs
 Proficiency in Microsoft Office applications (particularly Word and Excel software)
 Proficiency is statistical software, Minitab or equivalent and DataPage
 Maintain work areas ensuring strict adherence to 5S standards
 Comply with established QMS procedures
 Comply with established safety directives

  Position Requirements:Must possess the ability to develop programs and systems that require innovation and ingenuity. Environmental protection and health and safety aspects are also significant concerns. It is preferred that the candidate have a minimum of a High School diploma or equivalent, 3-5 years of real world application in a manufacturing environment and ASQ certification. Candidates with an Associate’s Degree combined with experience in the field of die casting, machining and assembly is a plus.
Why Kelly®?
Kelly puts you in charge of your career, with access to cutting edge projects and technologies in
industry leading organizations. Top companies throughout the world have trusted Kelly as a premier
source of engineering talent and services since 1965. And engineering job seekers know Kelly as a firm
with an unmatched reputation for quality, integrity and professionalism. Whether you seek the variety
and flexibility of working on short term project engagements, or prefer contract-to-hire or direct
hire placement with our clients, apply with Kelly to explore opportunities that suit your specific
professional interests.
About
Kelly Services®
As a workforce advocate for over 70 years, we are proud to directly employ nearly 500,000 people around the world and have a role in connecting thousands more with work through our global network of talent suppliers and partners. Revenue in 2017 was $5.4 billion. Visit kellyservices.com and connect with us on Facebook, LinkedIn and Twitter.
Kelly Services is an equal opportunity employer including, but not limited to, Minorities, Females,
Individuals with Disabilities, Protected Veterans, Sexual Orientation, Gender Identity and is
committed to employing a diverse workforce. Equal Employment Opportunity
is The Law.
",3-5 years,Other Great Industries,"Maple Lake, MN 55358","$25,000.00 - $30,000.00 /Year",Statistical Programmer
256,Other,FEP Search Group,"
Partial Job Description
1) Work closely with clients and provide custom reporting solutions utilizing jReview clinical business intelligence platform
2) Provide technical project management, report specifications development, testing, deployment and training
3) Work with project teams to ensure that all client work has met or exceeded client expectations
4) Collaborate with clients to define report specifications
5) Develop, test and deploy objects for custom reports
6) Ensure best practices are implemented while providing solutions
7) Maximize utilization of jReview functionality to ensure ROI
8) Stay current on new product releases of jReview and recommend appropriate adoption to internal and external users
9) Collaborate with training team to deliver custom role based jReview training
10) Ensure technical project management
Critical Requirements
Qualifications / Skills Required
1) BS in Computer Science, Engineering, Life Sciences or equivalent
2) Minimum 8+ years of experience in pharmaceutical/biotechnology industry or equivalent consulting role
3) Minimum 5+ years of experience in utilization of jReview browsers and configuring jReview environments
4) Experience in EDC and clinical data management systems: medidata rave (preferred), phase forward inform or oracle clinical
5) Experience in technical writing
6) Proficiency in Transact-SQL and scripting with experience in developing advanced queries, stored procedures and views ? SQL Server 2008 is preferred but Oracle equivalent experience is acceptable
7) Understanding of CDISC standards (SDTM and AdAM a plus)
8) Understanding of statistical outputs (tables, listings and graphs)
9) Solid understanding of clinical trial data management concepts
10) Deep understanding of relational database concepts
11) Detail oriented, ability to multitask with strong prioritization, planning and organization skills
12) Ability to analyze customer requirements and implement best fit solutions
13) Exceptional communication, work ethics and problem solving skills
14) Excellent knowledge of English
15) Must have strong written and verbal communication skills
Compensation and Other Details
Base Salary: Competitive 

",8+ years,Other Great Industries,"Trenton, NJ",NA,Statistical Programmer
257,"Health Care, Information Technology","Community Care Network, Inc","
Job ID:  21419Category:  Administrative/ClericalFacility:  Community Care Network, Inc. (Physician Practice)Department:  Patient AccountingSchedule:  Full-timeShift:  DaysHours:  Monday through Friday 8:30am -5:00pmBi-weekly Hrs:  80Location:  Munster,  IN
Associates Degree Preferred LOCATION:    Community Hospital Outpatient Center, 9660 Wicker Ave., (Rt. 41) St. John, IN  POSITION PURPOSE AND SUMMARY:  Under general supervision and according to industry standards, identifies and assigns diagnostic and procedure codes for distinct patient encounters from source documentation using ICD-9-CM and CPT.  Performs charge entry, review, reconciliation, and error correction tasks to ensure full and accurate charge capture.  Performs regular manual and electronic charge and coding audits.  Possesses a thorough knowledge of the coding process, coding resource material, coding rules and guidelines and applicable classification systems.   EDUCATION/EXPERIENCE:    High School graduate (or GED equivalent) required.  Completion of college course work in health information certificate or degree program preferred. 1-2 years professional billing/coding experience.  Physician practice setting preferred. Maintain active CPC, CCS, or RHIT certification through AHIMA or AAPC.  Physician based preferred. Required to demonstrate billing/coding competency via standard department testing. Must be able to utilize Microsoft office applications, perform internet navigation and research, and have prior experience using a computerized health information system. Needs to be familiar with operating general office equipment, including but not limited to: scanner, fax machine, photocopy machine, printer and adding machine. Must demonstrate effective communication & problem solving skills.  Internal Posting Period:   3/23/18 - 3/29/18 
",1-2 years,Healthcare - Health Services,"Munster, IN",NA,Statistical Programmer
258,Information Technology,People Tech,"
People Tech Group Inc (Bellevue, WA) has a position as a Programmer Analyst.  The detailed job duties are: Provide software development expertise and work as a team lead to maintain and develop improved interfaces for new and existing critical applications.  Responsible for overseeing design and development of software applications.  Lead a team of programmers, analysts.  (m-f 8 am to 5 pm).  Any suitable combination of training, education and experience is acceptable. $83,138/year
 
Only resumes send to the below address will be considered for the position:
 
Recruitment and Employment Office
PEOPLE TECH GROUP INC
Attn: Job Ref #: PEO84496
P.O. Box 56625
Atlanta, GA 30343
 

Any suitable combination of training, education and experience is acceptable
",NA,Computer Software,"1110 112th Avenue NortheastBELLEVUE, WA 98004",NA,Statistical Programmer
259,Engineering,Job Juncture,"
Our client is seeking a Software Developer for their Waterloo, IA location. The Software Developer will be responsible for developing internal applications. Apply today!                                    Must Have: Bachelor’s degree in Computer Science is highly preferred.  One or more years of software development and/or programming experience. Experience coding .Net applications, ASP.Net, MVC, ADO.Net or Entity Framework.  Experience with JavaScript / jQuery. SQL Server 2008/2012 desired Strong experience and understanding of object oriented development principles. Experience with Visual Studio, Team Foundation Server, and TFS Source Control.
 Key Responsibilities: The Software Developer adheres to and supports development standards in place within the development team Assists in logical and physical database design. Participate in the requirements gathering meetings. Participate in code review sessions. Solve business problems through technology.
 Benefits: Gifted Employee Stock Ownership. 401k and ROTH 401k with up to 3% company match. Health Benefits, HSA options - single to family, Dental, Vision, Short and Long-Term Disability, Term Life and Voluntary Life Insurance., Flexible Spending Account. Paid maternity and maternity leave. Free Walk-in Clinic to all employees & family members regardless of carrying company insurance. PTO (Paid Time Off). LifeLock Identity Theft Management. Paid holidays.

",NA,Other Great Industries,"Waterloo, IA",NA,Statistical Programmer
260,Information Technology,ALTA IT Services LLC,"
SR SOFTWARE ENGINEER

ASHBURN, VA

ONGOING CONTRACT

W2 OR C2C

THIS IS A BACKFILL FOR A CONTRACTOR WHO MOVED ON AFTER 2 YEARS ON THE PROJECT - IT IS OUR PO TO FILL

INTERESTED?  PLEASE SEND ME YOUR RESUME.  RESUME TO CRISS BRIENT at:  [Click Here to Email Your Resumé]

Strong, real Java coding experience
Strong Web Services expertise BOTH SOAP and REST 
Strong experience in a variety of Web Services testing tools 
Strong experience in a variety of Java testing frameworks 
Good experience in front end development
Spring and Spring MVC 
Angular JS experience
Able to generate domain objects from Hibernate
Hands on experience in build tools 
Continuous Integration Build Tools experience to include bamboo and hudson
Create/configure bamboo plans. 
Junit and Sonar experience 
Experience on databases/backend work.
Able to generate domain classes. 
Good experience in all layers – front to back 
Good Web Servers experience
Worked in an environment where code coverage target is 100%
Agile – test driven environment, 2 week sprints 


ALTA IT Services is an Equal Opportunity Employer, M/F/D/V.

SR SOFTWARE ENGINEER



ASHBURN, VA



ONGOING CONTRACT



W2 OR C2C



THIS IS A BACKFILL FOR A CONTRACTOR WHO MOVED ON AFTER 2 YEARS ON THE PROJECT - IT IS OUR PO TO FILL



INTERESTED?  PLEASE SEND ME YOUR RESUME.  RESUME TO CRISS BRIENT at:  [Click Here to Email Your Resumé]



Strong, real Java coding experience

Strong Web Services expertise BOTH SOAP and REST 

Strong experience in a variety of Web Services testing tools 

Strong experience in a variety of Java testing frameworks 

Good experience in front end development

Spring and Spring MVC 

Angular JS experience

Able to generate domain objects from Hibernate

Hands on experience in build tools 

Continuous Integration Build Tools experience to include bamboo and hudson

Create/configure bamboo plans. 

Junit and Sonar experience 

Experience on databases/backend work.

Able to generate domain classes. 

Good experience in all layers – front to back 

Good Web Servers experience

Worked in an environment where code coverage target is 100%

Agile – test driven environment, 2 week sprints 





ALTA IT Services is an Equal Opportunity Employer, M/F/D/V.
",NA,Computer Software,"Ashburn, VA","$0.00 - $90,000.00 /Year",Statistical Programmer
261,"Insurance, Information Technology",IDR,"


IDR has a new opportunity available for an RPG Programmer in Nashville, TN with our well-established client. 
The ideal candidate will have strong AS/400 programming experience, strong DB2 database skills, and strong embedded SQL skills. If you’re looking for a great opportunity to further your career in RPG/AS400 Development, apply today!

Position Overview for the RPG / AS400 Programmer:

Perform development, maintenance, and support of RPG / AS400
Work with other team members to understand business requirements and aid in solutions
Provide specifications and designs in support of application development
Perform other duties as assigned



Required Skills for the RPG / AS400 Programmer:

5+ years’ experience in RPG / AS400 Development
Experience with RPG IV, ILE, and Free Form; Experience with Embedded SQL
Experience with DB2 Databases
Experience with XML
Experience with FTP Control Language
Experience within a Data Warehouse preferred
Must have excellent verbal and written communication
Team player and able to work across multiple groups

What’s in it for you?

Medical, Dental, Vision, and Life Insurance
Excellent 401K Plan
Yearly Bonus!
Ability to work for a well-established company

Why IDR?

15+ Years of Proven Industry Experience in 3 major markets
Employee Stock Ownership Program
Dedicated Engagement Manager who is committed to you and your success
Medical, Dental, Vision, and Life Insurance
Inavero's Best of Staffing® Client Award Winner for the Past 5 Years
Inavero's Best of Staffing® Talent Award Winner for the Past 5 years

",5+ years,"Computer Software, Computer Hardware","Nashville, TN",NA,Statistical Programmer
262,Information Technology,ComPsych,"
As the Reports Developer, you will have the opportunity to support internal and external customers by creating reports and running queries that provide the data necessary to measure business performance and analyze trends. 
Primary Responsibilities


Run Oracle queries and build new report templates to meet business objectives according to specifications


Use high level knowledge of Oracle programming techniques to fine tune queries and enhance delivery time


Work collaboratively with Reporting Technical Analyst to understand business objectives


Work with application development teams to support data analysis and reporting


Identify and troubleshoot query, reporting issues and inaccuracies


Build data analytics and dashboards as requested


Work with Technical Analyst to help manage projects


Build report templates to address key metrics for self-administration and analysis by managers


Other duties as required





Bachelor’s Degree in Computer Science or related field


Oracle (PL/SQL)


Solid communication skills


BS degree in Computer Science or related field preferred


Qliksense, Tableau or Crystal Report experience a plus


Must be able to work on-site in the Chicago Office


Additional Benefits We Offer


Our US headquarters are located in one of Chicago's premier buildings, the NBC Tower. Nestled between Michigan Avenue and Lake Michigan, ComPsych's downtown Chicago location is easily accessible by public transportation and has plenty of parking nearby.


Full benefit package with paid holiday and vacation time


Breakfast on Fridays and snacks/juice daily


EOE/AA/M/F/Vet/Disability
ComPsych Corporation maintains a drugfree workplace.
",NA,Healthcare - Health Services,"455 North Cityfront Plaza DriveChicago, IL 60611",NA,Statistical Programmer
263,Information Technology,"Technology Consulting, Inc","
TCI has an immediate need for an Software Engineer 3 in Herndon, VA.  This is not a Corp2Corp opportunity.  This is a 12-month contract opportunity with the probability of extension.  This position requires a current DoD Top Secret/SCI Poly Security Clearance.

SUMMARY

TCI is offering an excellent DoD Contract opportunity with our government/military sector client in Herndon, VA.  If you enjoy a collaborative and creative work environment, this is a great opportunity for you to join a rapidly growing IT team.  Promoting from within is a routine best practice in an environment where individuals are encouraged to advance their careers.

RESPONSIBILITIES

This position will be responsible for developing Image and Video Processing Software for a variety of Geospatial Intelligence Applications.
A strong background in how to balance the use of 3rd party frameworks with custom source code will be required to assist in bringing to life, cutting edge image science solutions to enterprise systems for processing and analysis



10+ years of related experience in software development; or equivalent.
Bachelor’s Degree in Computer Science or a related technical discipline.
TS/SCI Clearance.
Fluent in Object Oriented C++
Cross Platform Development experience (Linux, Solaris, Windows, etc.
Experience with multi-threaded development.
Exposure to Image Science / Image Chain Analysis.
Familiar with Agile SCRUM.
Experience with High Performance Computing environments.
Software experience in C, JAVA, Python.
Ability to work with MatLab or IDL source code.
Experience with PERL scripting or other scripting language.
Knowledge of 3D mathematics.
These teams are developing the next-generation ground processing software in an Amazon cloud environment.
The software will provide high data volume, high speed image processing needed to quickly produce a suite of imagery products.
The image processing application will be written using C++ on a Linux OS.
The development and testing environment will leverage Git for source code management, JIRA for agile/scrum team management, and Jenkins for automated builds and software testing.

",NA,Government - Civil Service,"Herndon, VA 20170",NA,Statistical Programmer
264,Information Technology,Nesco Resource,"
 Job Description This is a full time software development position reporting to a hands-on technical lead. Developers work in small, focused teams with a high degree of autonomy and constant opportunities to participate in product, user experience, technical and architectural design. This position requires at least 5 years of software engineering experience. Java technologies and experience in agile software teams are very important skills for this position. Daily responsibilities will include development the full range of technical components from interacting with databases and web services to developing front end components with Web 2.0. Developers are also responsible for the full software lifecycle from design, development and testing all the way through testing, training and production customer support.  Required Qualifications: *5+ years experience with Java and Object Oriented Programming *Experience in all phases of software development using agile methods *Strong foundation in OO Design and multithreaded applications *Excellent communication and interpersonal skills *Enthusiasm for learning new technologies and applying them to improve our products  Desired Qualifications: *Experience with wide range of Java technologies *Experience with Linux and/or Unix operating systems *Experience with Groovy/Grails or other dynamic JVM languages *Experience with Spring Framework and related Spring technologies *Experience with JDBC, SQL and Hibernate *Experience with and enthusiasm for open-source technologies ( i.e. Apache, Tomcat and many more) *Experience with client UI development (both HTML/JavaScript/CSS) *Familiarity with XML and SOAP/REST web service technologies *Familiarity with GIT Version control systems *Familiarity with JUnit, unit testing and continuous integration best practices *Experience with AJAX/JavaScript frameworks such as Ember and jQuery are a plus *Experience with financial systems and formats (NACHA, EDI, SWIFT, BAI, etc.) a plus 
",5 years,Other Great Industries,"Atlanta, GA",NA,Statistical Programmer
265,Information Technology,Nesco Resource,"
 Job Description Nesco Resource is hiring a PLC Programmer with 5+ years of experience designing, developing, and implementing automation solutions.  The ideal candidate will have a Bachelor of Science in Electrical Engineering.    MUST HAVE Requirements:    Ability to travel 50% or more (including international to Canada, Mexico, and Germany)  5+ years of hands-on experience with PLC programming, Ladder Logic, HMI, and I&C Engineering  2+ years of experience with Rockwell PLC programming  Strong skills with implementation, maintenance, troubleshooting, and customer service at a high level   
",5+ years,Other Great Industries,"Pittsburgh, PA",NA,Statistical Programmer
266,Information Technology,NA,"
Position SummaryAn advanced-level position responsible for complex analysis, design, coding, development, testing, documentation and implementation of web-based applications to support the management of the District’s website operation. Develops, manages and maintains college Web sites and Web-based tools; maintains department web servers. Provides technical and analytical solutions to problems with the use of Web development tools. Required Knowledge, Skills & AbilitiesExperience with database driven Web site design and construction. Experience with SQL, Access, Java Script and/or UniData in a web based environment. Working knowledge of one or more types of web servers (e.g., Microsoft Internet Information Server, Netscape Enterprise Server, and Novell web server). Working knowledge of HTML, Web servers, and Internet technology. Excellent presentation skills. Ability to communicate effectively with individuals from diverse backgrounds. Strong knowledge and experience providing customer service. Physical RequirementsMay be required to lift and move materials and equipment weighing up to 50 pounds.Essential Duties and ResponsibilitiesResponsible for but not limited to, developing and maintaining underlying the district’s supported content management system architecture and site taxonomy, integrating legacy Web system and developing and maintaining new enterprise Web Applications. Works directly with users and departments in implementing, testing, and debugging the baseline request, assessing and making necessary programming modifications, and maintaining and enhancing program functions and features. Maintains one or more related departmental web servers. Monitors and troubleshoots servers for accessibility and reports problems to operational staff. Creates, builds, and maintains templates and navigation structures for web developers to use. Creates, builds, and maintains various databases that support various web site data submission capabilities; modifies web applications to interface with existing applications. Assists in the installation of patches and hardware upgrades and develops and documents web based materials; delivers user training on new and/or existing web systems and provide ongoing support for users. Mentors programming personnel on new and/or existing web software languages, processes and tools. Writes documentation in defined standards; generates web site reports. Researches, tests, evaluates and works with hardware and software for web development purposes. Performs systems administration and routine maintenance on website servers, including software. Work collaboratively in multi-team, consensus environment with customer/end user focus. Troubleshoots across multiple browsers and platforms. Selects, trains, and evaluates assigned staff. Performs other duties as assigned.

Minimum Knowledge and ExperienceBachelor’s degree or higher plus three years’ experience in the technical support of a web server and/or developing transaction-based web applications using an interpreted or script programming language (e.g., .NET, ColdFusion, ASP, Visual Basic) or Associates degree plus five years’ experience in the technical support of a web server and/or developing transaction-based web applications using an interpreted or script programming language (e.g., .NET, ColdFusion, ASP, Visual Basic) or graduation from high school or equivalent plus seven years’ experience in the technical support of a web server and/or developing transaction-based web applications using an interpreted or script programming language (e.g., .NET, ColdFusion, ASP, Visual Basic) (a combination of relevant college course work/training plus a minimum of three years of relevant experience may be used to total seven years’ experience.). Official transcripts will be required. *** Will be subject to a criminal background check.  Some positions may be subject to a fingerprint check. ***

Preferred Knowledge, Skills and Abilities:• Experience developing applications and web applications in REST API, C#, .NET, JavaScript• Experience with HTML 5, CSS and XML• Experience with Microsoft IIS 7.0-current• Experience with Enterprise application integration• Experience with Entity Framework and Microsoft SQL• Mobile application development experience
",NA,Computer Software,"Dallas, TX","$65,000.00 - $74,750.00 /Year",Statistical Programmer
267,Information Technology,NA,"
 
 
Title: DevOps Engineer (Pager Duty/ OpsGenie exp mandatory)
Location: Irving, TX
Duration: Long term contract
 
Mandatory Exp

Jenkins
Dockers
Production Support

Pager Duty / OpsGenie



Strong Experience in Monitoring and Support system.
Strong Development experience
AWS Cloud Certified 
Tools Like New Relic, Grafana , API Postman
Node JS (Basic Knowledge)
Understanding of REST API 
Strong Trouble shooting experience
OPSGENIE support system experience

 
Need to have good communication skills and working experience in production support environment
 
 
 
Raj Vemula
Director - Resource Development 
Direct:   469-533-7012
Fax:        972-234-5732
Email:    [Click Here to Email Your Resumé]
Web:     www.infovision.com
 
 

 
 
Title: DevOps Engineer (Pager Duty/ OpsGenie exp mandatory)
Location: Irving, TX
Duration: Long term contract
 
Mandatory Exp

Jenkins
Dockers
Production Support

Pager Duty / OpsGenie



Strong Experience in Monitoring and Support system.
Strong Development experience
AWS Cloud Certified 
Tools Like New Relic, Grafana , API Postman
Node JS (Basic Knowledge)
Understanding of REST API 
Strong Trouble shooting experience
OPSGENIE support system experience

 
Need to have good communication skills and working experience in production support environment
 
 
 
Raj Vemula
Director - Resource Development 
Direct:   469-533-7012
Fax:        972-234-5732
Email:    [Click Here to Email Your Resumé]
Web:     www.infovision.com
 
 
",NA,Consulting,"Irving, TX",NA,Statistical Programmer
