,category,company,details,experience,industry,location,salary,title
190,"QA - Quality Control, Other, Engineering","Jerry L Jung Company, Inc.","


 Lead Reliability Engineer and Quality Engineer                                             Job#18013 

As the first reliability and quality engineer for this new  HVAC/R R&D facility you will be tasked with setting up the systems, and will need to be able to ''have one foot in reliability and one in quality engineering.
 The Reliability/Quality Engineer will be involved in developing and implementing a reliability/quality system to ensure products and services are designed and produced to meet or exceed customer requirements and expectations. Also, work can involve investigating field failures and working in product engineering to improve life cycle of parts.  Opportunity to take your background and build your own program for this start up operation that has exceptional solid financial backing.  
 You will have high visibility with lots of significant input given you will be the first reliability/quality engineer in this new operation being created in Houston. This very unique opportunity is not with the “run of the mill” HVAC/R company but with a truly world class organization whose corporate track record matches the growth and innovation of hi-tech companies but the corporation is an HVAC/R world powerhouse with deep ’financial pockets’ to do this startup right and provide employment security. Everything in this operation with be state-of-the art.
 This new operation being created in Houston will assist OEM companies in the development and design of new HVAC/R products and provide testing for evaluation and certification testing of HVAC equipment.
 Responsibilities:
●  Execute PPAP, FMEA's & quality control plans
·  Establishes statistical reliability by using mean time before failure, reliability modeling, and reliability demonstration tests
·  Problem Solving Tools (Six Sigma-DMAIC), APQP
·  Design Products for manufacturability and assembly
 Good set of benefits and relocation assistance. Located in an attractive area of Houston, TX. Houston has all major sports both college and professional along with access to lots of water activities.
 COMPENSATION: $80,000 to $100,000
 Requirements:
●  Bachelor’s degree in Engineering
●  5 + yrs. of experience for a HVAC OEM
●  Strong understanding of statistical and quality tools
●  Peer Relationships, Team Work, Creativity, Problem Solving, Conflict Management.
●  Experience with customers
●  Presentation Skill
●  Must be U S Citizen or Permanent Resident







●  Bachelor’s degree in Engineering
●  5 + yrs. of experience for a HVAC OEM
●  Strong understanding of statistical and quality tools
●  Peer Relationships, Team Work, Creativity, Problem Solving, Conflict Management.
●  Experience with customers
●  Presentation Skill
●  Must be U S Citizen or Permanent Resident



",NA,HVAC,"Houston, TX","$80,000.00 - $100,000.00 /Year",ML Engineer
191,Information Technology,FRG Technology Consulting,"
AWS DevOps Engineer - Chicago, IL - $150-175KLocation: Chicago, IL, USASalary: $150,000- $175,000Technology: DevOpsJob Type: PermanentAWS DevOps Engineer - Chicago, IL - $150-175KMy client is the Downtown Chicago Area is looking to bring on an AWS DevOps Engineer. As the Engineer you will help to build out a reliable, scalable, and flexible infrastructure. You will help in the migration from the on premise data center over to the AWS Cloud. From deployment to automation, you will be hands-on tracking progression and handling issues as they arise. Experience: 
AWS Cloud Platform
DevOps Experience
Experience with VPC, IAM, CloudWatch, S3, and EC2
Automation work with CloudFormation, Terraform, or Ansible
Chef, Puppet
Docker, Kubernetes
Linux Administration
Scripting tools: Python, Bash, PowerShell, and Perl
Agile environments
  Benefits:
Uncapped PTO
401k
Competitive Health, Dental, & Vison plans
FRG Technology Consulting is the global leader for Amazon Web Services and Azure recruitment, advertising more AWS and DevOps jobs than any other agency. We deal with both AWS/Azure Partners & End Users throughout North America. By specializing solely in placing candidates in the AWS, Azure and DevOps market I have built relationships with most of the key employers in North America and have an unrivalled understanding of where the best opportunities and AWS / Azure / DevOps jobs are. If you are interested in this opportunity or any other with Amazon Web Services or Azure please e-mail your CV and contact details to Torey Neil at [Click Here to Email Your Resumé] or call 212-379-6404 x3881. AWS / DevOps / Linux / AWS DevOps / AWS Partners / Amazon Web Services / Azure / Microsoft Azure / MS Azure / Cloud / VPC / IAM / CloudWatch / S3 / EC2 / CloudFormation / Terraform / Ansible / Chef / Puppet / Docker / Kubernetes / Linux / Python / Bash / PowerShell / Perl / Agile /

AWS / DevOps / Linux / AWS DevOps / AWS Partners / Amazon Web Services / Azure / Microsoft Azure / MS Azure / Cloud / VPC / IAM / CloudWatch / S3 / EC2 / CloudFormation / Terraform / Ansible / Chef / Puppet / Docker / Kubernetes / Linux / Python / Bash / PowerShell / Perl / Agile /
",NA,Computer Software,"Chicago, IL","$150,000.00 - $175,000.00 /Year",ML Engineer
192,Marketing,NA,"
Tasks will include:
·         Updating and running pre-written SAS processes
·         Arranging SAS output and copying into Excel deliverables (data worksheets and charts)
·         Checking to ensure work is correct
·         Automating current SAS and Excel data-fetch, copy, paste and QC processes where possible using SAS EG(Enterprise Guide).

Required skillset:
·         Preferably experienced with data and databases.
·         SAS programming, SQL skills – update and rerun written process flows, write some process flows from scratch
·         Excel proficient – create and update Excel reports (data and charts); create small macros or links where necessary
·         Professional and delivers high quality, error free work
·         Positive, pleasant, helpful and collegial attitude
·         Clear communicator
",NA,Other Great Industries,"Port Washington, NY",NA,ML Engineer
193,"Consultant, Information Technology, Design",AIC (part of ACS Group),"
Our client has an excellent contract opportunity available for a VB.Net Developer that has at least 3 years of experience.
 
This is not a C2C position and ONLY candidates that can work on our W2 will be considered.  Please no 3rd party resumes.  Transfers and sponsorship's are not available for this position.
In your new role, you will be responsible for developing code, participating in design review and project planning, interacting with business users and assist other teams in development.  You will need to be able to read and understand business requirements, write functional requirements and develop technical designs.
To be considered for this position you MUST be able to work on our W2, possess excellent communication skills and be able to be customer facing as needed.  You must also possess at least 3 years of experience in the following skills:


VBScript


VB.NET, C#. MS Office


Must be a highly motivated, responsive individual that can work independently and demonstrate excellent communications and customer service skills.


Willing to work a flexible schedule to accommodate code releases.


Bachelors degree in Computer Science or related field of study or equivalent relevant experience in programming languages.


3+ years of combined experience with VBScript with VB.Net. With some knowledge of Visual Studio. C# preferred but not required.


Ability to debug and resolve script issues both in test and production.


Conceptual knowledge of VDI, CITRIX, and Desktop environments.


Experience and knowledge of in code management and versioning methodologies with experience with a leading code management tool.


Experience and knowledge of Excel and VISO.


Experience and knowledge of change management and implementation planning.


General experience of lending industry preferred, but not required.


Good oral and written communication skills.


Ability to work well independently or as part of a team.


 



VBScript


VB.NET, C#. MS Office


",3 years,"Banking - Financial Services, Computer Software, Internet - ECommerce","Columbus, OH",$40.00 - $45.00 /Hour,ML Engineer
194,Information Technology,MBC Staffing,"
Overall Purpose: 
Manage complex projects through the design, development, testing and debugging phases of an application delivery cycle as well as designing and developing components of the service as an individual contributor. 

Roles & Responsibilities: 
1) Use appropriate programming language and technology, writes code, completes programming and documentation, performs testing and debugging of applications for the enterprise. 
2) Provide technical and analytical input /guidance to project team and assist developers regarding project architecture and application programming practices. 
3) Manages individual projects and works as an individual contributor; is responsible for completing projects within allotted timeline. 
4) Assists with definition of project scope and objectives, as well as provides technical architecture input and coordinates programming practices of a project team, and identifies resource needs.
 5) Develops detailed work plans, schedules, project estimates and status reports.
 6) Conducts project meetings and is responsible for project tracking and analysis. 
7) Ensures adherences to quality standards and reviews project deliverables. 
8) Recommends and takes action to direct the analysis and solutions of problems.

Required Skills:

1) Web service
2) Java Development 
 3) Node JS 
 4) Search technologies like Solr, Elastic Search, Couchbase or Neo4j 
 5) Offshore coordination
",NA,"Telecommunications, Wireless","El Segundo, CA 90245",$59.00 /Hour,ML Engineer
195,Consultant,Solution Partners,"
Solution Partners has an immediate need for a .NET/C#/MVC developer for 4-5 months. We’d consider high quality intermediate-level and senior-level resources.

Required skills:
-          .NET 4
-          C#
-          MVC 5

Nice to have skills:
-          jQuery
-          Entity Framework


Client is looking to bring on immediately.


Looking for mid level and senior level resources.

End client is in OakBrook Illinois

Required skills:
-          .NET 4
-          C#
-          MVC 5

Nice to have skills:
-          jQuery
-          Entity Framework


",NA,Consulting,"1770 Park StreetNaperville, IL 60563",$65.00 - $85.00 /Hour,ML Engineer
196,Information Technology,FRG Technology Consulting,"
Spark Engineer - Chicago, IL - $160k - AWSRequirements*Proven Spark experience.*Extensive hands-on experience with programming languages like Python, Scala and Java.*Must have experience with data lakes.*Is currently hands-on.*Must have hands-on experience with Big Data technologies on AWS or Azure Cloud platform.*Real-time streaming experience is a major plus.*Excellent communication and collaboration skills.*Available and ready to start a new position asap is highly preferred. Benefits * 401k Match* Competitive bonus * Medical/Dental/Vision Insurance  * Generous Paid Time Off  * Chance for technological growth and upward mobilityIf interested in this position, please send your resume to [Click Here to Email Your Resumé]Contact: Judy KimEmail: [Click Here to Email Your Resumé]FRG Consulting is a leader in Niche IT Recruitment with a focus on cloud technologies including Azure & AWS, as well as Big Data, Data Science and BI. We deal with both Microsoft Partners, AWS partners & End Users throughout North America. We have open positions and relationships with some of the top partners and end users throughout the US and offer some excellent opportunities in the BI, Big data space. I understand the need for discretion and would welcome the opportunity to speak to any Big Data and cloud analytics candidates that are considering a new career or job either now or in the future. Confidentiality is of the upmost importance. For more information on available BI jobs, as well as the Business Intelligence, Big data and cloud market, I can be contacted at 1-212-731-8282.Spark Engineer / Data Engineer / Big Data Engineer / Hadoop / Scala / Spark / Kafka / Hive / Data Lake / Java / Python / AWS / Redshift / EMR / S3 / Lamda / EC2 / Azure / Chicago / Illinois
",NA,Computer Software,"Chicago, IL","$130,000.00 - $160,000.00 /Year",ML Engineer
197,"Engineering, Information Technology, Professional Services",SNI Technology,"
SNI Technology's client in Louisville, CO is seeking to hire a DevOps Engineer for an exciting, six (6) month contract opportunity!Position DescriptionOur client's Application Development team, which is responsible for their e-commerce and online course platforms, is seeking an experienced DevOps Engineer to work at their offices in Louisville, CO on a six-month contract assignment.Responsibilities 
Daily interaction with developers and participation in the development process.
Work with development teams to define, expand, and maintain our infrastructure and deployment processes.
Identify and address performance and scalability issues.
Provide support for issues that arise across platforms and services.
Collaborate with our systems administrator to support and maintain our infrastructure.
Create and maintain documentation for supported systems and services.
Requirements
4+ years of Linux experience in a production environment.
Experience as a developer or administrator, preferably in a mixed environment.
Experience automating the deployment of software using tools such as Chef, Puppet, or Ansible.
Experience provisioning and managing applications in both virtual and cloud infrastructures.
Solid understanding of AWS core technology (EC2, VPC, RDS, ELB, EFS, IAM, etc)
Experience tuning performance on relational databases like MySQL.
Experience building and managing a continuous integration environment such as Jenkins, Hudson, CircleCI or TravisCI and have complimentary release management experience.
Experience building infrastructure to detect problems, monitor health and performance of servers and have used Application Performance Monitoring Services such as New Relic to assist in these efforts.
Ability to write quality code in at least one high level language, such as Perl, Python, PHP, or Bash.
Bonus Requirements 
Experience with infrastructure needs and deployments for the Magento ecommerce platform.
Experience with infrastructure needs and deployments for WordPress.
Bachelor's degree in Computer Science, Information Systems Management, or related field, or commensurate experience.

",4+ years,"Employment - Recruiting - Staffing, Internet - ECommerce, Printing - Publishing","Louisville, CO",$50.00 - $70.00 /Hour,ML Engineer
198,Other,AppleOne,"
**Paid Benefits!** **Paid Vacation!** ** Paid Sick Leave!** **401k!**As a Software Developer, you will serve as a specialized C# and .NET developer supporting the company?s information systems. This positing involves coding, testing, building, configuring, migrating, maintaining, and documenting various vendor and in-house applications using a RDBMS, GUI and web services with software tools provided on a Windows platform. You will also have an opportunity to interpret design specifications, code software, develop and conduct unit tests, document and assist with system installation and deployment procedures, follow testing and change management procedures using a mix of Agile and Waterfall development methodologies. Bachelor's Degree Information or Computer Technology highly preferred, 7+ yrs Computer / IT exp, 5+ yrs .NET framework, C# and Web Services required, MS Ofc 2010 (Word, Excel. Powerpoint, Outlook). If you are looking for a position that showcases your Software Developer abilities, this is YOUR job!Please send your resume as a Word document TODAY! We are an equal employment opportunity employer and will consider all qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status or disability.
",NA,Other Great Industries,"Portland, OR 97201","$114,000.00 /Year",ML Engineer
199,Information Technology,Eliassen Group,"
Eliassen Group are looking for Sr. Mobile Developers who are passionate about creating amazing products, building partnerships across multiple teams, mentoring junior developers, and provide leadership within an organization that is forecasting tremendous growth and opportunities within utilizing the best technologies on the market.

Responsibilities:

Design, implement, and deliver awesome technical platforms and products for all constituencies
Understand our products from both a technical and business perspective in the context of our larger business.
Communicate with leadership, product owners, other technologists, and users to create working software based on an understanding of business and technical priorities.
Break down complex problems into elegant technical solutions to intelligently solve problems for diners, restaurant, corporate accounts and internal stakeholders.
Actively contribute to the adoption of strong software architecture, development best practices, and new technologies.
Keep up-to-date on current and upcoming features in relevant products and platforms


Requirements:

Bachelor’s Degree in Computer Science, Software Engineering or related field
7+ years’ experience gathering requirements, designing, and developing  from scratch with Java and JavaScript (AngularJS/ReactJS/NodeJS)
Strong Development Background with native mobile application development (Android or iOS)
Experience working with “Backend for Frontends"" (BFF) microservices and OOD/Architecture
Skilled in Build Automation Tools such as Ant, Maven and Gradle
Real world experience with modern unit testing and version control – SVN, Jasmine, Mocha, JUnit or Git (preferred)
Have worked with Agile software development methodologies and other practices such as TDD and Paired Programming
MUST COMPLETE FACE-TO-FACE INTERVIEW



For immediate consideration please send your resume to: [Click Here to Email Your Resumé]

Keywords: Java, JavaScript, SQL, TDD/BDD, Spring, Native Mobile, Android, iOS, SDLC, Cloud, Junit, Jasmine, OOD, Agile
",7+ years,Consulting,"Cincinnati, OH",NA,ML Engineer
200,Information Technology,Austin Fraser,"
Our client is looking for exceptional software engineers to join our team focused on reconstructing retail and financial systems. You will have the opportunity to apply your skills in services development and event streaming and processing to deliver efficiency gains at a massive scale in an agile space. We are looking for people with the right blend of technology skills and business expertise.
Demonstrates up-to-date knowledge and applies this to the development, execution, and improvement of action plans
Models compliance with company policies and procedures and supports ethical decision making
Provides support to the business for new and existing systems
Troubleshoots business and production issues
  Additional Preferred Qualifications  Experience with technical solutions in response to consumer issues. Experience designing, leading, and implementing technology projects.  Experience in support with issue identification, records, and consumer/vendor relations.  Experience troubleshooting network infrastructure. 
",NA,Computer Software,"Austin, TX","$70,000.00 - $90,000.00 /Year",ML Engineer
201,Consultant,FRG Technology Consulting,"
 ETL/Data Engineer-NYC-Start Immediately-130-160/hr-5 MonthsMy client is a Real Estate brokerage in NYC and is urgently looking for a talented ETL/Data Warehouse Engineer to immediately help build pipeline and rewrite data. This contract will last 5 months, with a very likely extension, and you'd be able to work Fridays remotely. The contractor can start as early as next week. You will be building ETL pipeline using tools like Informatica, and rewriting data and uploaded into AWS Redshift. The contractor should also have a general understanding of Data Warehousing.Job Requirements--3+ years of Data Modeling, Data Warehousing and ETL experience-3+ years with Informatica, Pentaho, Talend, etc-Experience with AWS Tech like Redshift, RDS, EMRInterviews have already begun and the start date is looking to be within the next 2-3 weeks, so please send your resume to [Click Here to Email Your Resumé] if interested or call me right away at 646 553 6275.FRG Technology Consulting is the global leader for Cloud recruitment, advertising more AWS and Microsoft Azure jobs than any other agency. We deal with both AWS and Microsoft Partners & End Users throughout North America. By specializing solely in placing candidates in the Cloud Technology market I have built relationships with most of the key employers in North America and have an unrivalled understanding of where the best opportunities and AWS and Azure jobs are. I understand the need for discretion and would welcome the opportunity to speak to any Amazon Web Services and Azure candidates that are considering a new career or job either now or in the future. Confidentiality is of course guaranteed. For information on the Cloud market and some of the opportunities and Cloud jobs that are available I can be contacted on 646-553-6275. Please see www.frgconsulting.com for more fantastic Cloud opportunities! FRG Technology Consulting Inc. is acting as an Employment Agency in relation to this vacancy. ETL/Data Warehousing/Data Modeling/RedShift/AWS/Informatica/Talend

Job Requirements-•3+ years of Data Modeling, Data Warehousing and ETL experience•3+ years with Informatica, Pentaho, Talend, etc•Experience with AWS Tech like Redshift, RDS, EMR
",#NAME?,Real Estate - Property Mgt,"Manhattan, NY",$130.00 - $160.00 /Hour,ML Engineer
202,Information Technology,Jupiter Consulting,"
JOB DETAILS:
- Java, Angular/React
- Front end development using UX, UI
- Will be good to have sample web pages developed by the candidate
- MVC architecture
- Json / XML
- source code management tools like Eclipse, IntelliJ IDEA,
- APIs/Mirco-services
- Must have Agile experience
- BPMN will be huge plus
QUALIFICATIONS:
Software Engineer with a strong understanding of design patterns and
a focus on creating reusable code and components in Java (J2SE, Core,
J2EE) - need solid 5+ years of Solid Java development experience
Demonstrable solid front-end development experience using
Angular/React framework.
Experience building a spring based web-services from scratch
Create self-contained, reusable, and testable modules and components
Experience with Spring Core, Spring MVC, and Spring Boot
Must understand philosophy behind MVC architecture.
Must have solid understanding of Test Driven Development (TDD) and
the frameworks like JUnit, AssertJ, Spring Test, Mockito, JSONAssert
Database Technologies: SQL, RDBMS, NoSQL (Redis), JDBC
Proficient in current development and source code management tools
(Git, Eclipse, IntelliJ IDEA, SVN), build tools (Jenkins, Grunt,
Gulp), issue tracking (Jira), knowledge management (Confluence)
Good Experience with Continuous Integration and hands-on experience
(tools like Jenkins, TeamCity, Maven, Gradle, Ant, Bamboo)
Good understanding of API/MicroServices concepts and the
implementation best-practices, and integration with
on-premise/cloud-hosted 3rd party systems
Experience with security platforms/protocols related to user
authentication/authorization, and security implementation for
APIs/Mirco-services.
Experience with cloud-based software architectures, AWS preferred
Experience with Agile development methodologies
Working knowledge with BPMN tools like Activiti, Appian is a huge plus

US Citizen
Green Card
GC EAD
",5+ years,Packaging,"Charlotte, NC",NA,ML Engineer
203,"Information Technology, Other",HireStrategy,"
A Hirestrategy/Addison Group Client is looking for a DevOps Engineer to support a growing production support team. 
·         Mentor others through pairing, code reviews, and regular knowledge transfer.
·         Rotating on-call duties with other team members.
·         Work well and effectively in a remote capacity and with a remote team.
·         Eager to learn; able to understand and apply new things relatively quickly.
·         You know when to dig deep to figure things out, but also when to ask for help.
·         Available for occasional off-hours work as necessary.
·         Occasional Travel
·         Location: Remote

·         Able to manage Ubuntu or CentOS/RedHat based systems in production AWS environments.
·         Extremely proficient with configuration management and infrastructure provisioning tools such as Chef, Ansible & Terraform.
·         Deployed & supported production applications in: Ruby, Java or Python.
·         Strong Git experience
·         Experience with CI tools such as Jenkins or Gitlab.
·         Familiarity with Docker, Kubernetes or Docker Swarm a huge plus.
·         Can lead and support production environments across various platforms: remote (VMs/physical), cloud (AWS), and on-site vendor products
·         Proven experience supporting SaaS or appliance based solutions.
·         Has experience with many of the open-source databases like MySQL, MariaDB, and PostgreSQL Experience
·         7-10 years of experience as a: operations engineer, system administrator, developer or architect supporting online services
",NA,"Security, Computer Software, Other Great Industries","Washington, DC",$50.00 - $55.00 /Hour,ML Engineer
204,Information Technology,AIC (part of ACS Group),"

w2 only please.  No corp to corp.

Senior applications developer responsible for all phases of development to ensure the project timelines and business objectives are achieved


Core Java
5+ years experience in Java, Spring MVS Data Services, JavaScript, Angular, Selenium Web Driver, Hibernate
5+ years experience in Oracle, PL/SQL, Unix Scripting
5+ years experience in Apache, Tomcat
5+ years experience in OLAP/Data Modeling
MicroServices, MicroServices Design Patterns, Service Registry and Discovery, Externalization of configurations
Approach for decomposing Monolithic services
Spring Boot, Spring Cloud, Spring MVC, Pivotal Cloud Foundry
Cloud - AWS/Azure


Responsibilities:


Development tasks span entire applications, from MicroServices, web-based user interface and batch processing.
This role will be responsible for technical efforts for web applications supported engineering team supporting commercial bank projects.
This will include following the full life cycle development: 



 


Core Java
5+ years experience in Java, Spring MVS Data Services, JavaScript, Angular, Selenium Web Driver, Hibernate
5+ years experience in Oracle, PL/SQL, Unix Scripting
5+ years experience in Apache, Tomcat
5+ years experience in OLAP/Data Modeling
MicroServices, MicroServices Design Patterns, Service Registry and Discovery, Externalization of configurations
Approach for decomposing Monolithic services
Spring Boot, Spring Cloud, Spring MVC, Pivotal Cloud Foundry
Cloud - AWS/Azure


",5+ years,Banking - Financial Services,"Seattle, WA",$50.00 - $55.00 /Hour,ML Engineer
205,Information Technology,Jupiter Consulting Services,"
Senior Tableau Developer Education & Experience • Bachelor’s degree in Computer Science or equivalent work experience • 8 - 12 Years of hands on experience in data warehousing & BI technologies (Tableau/OBIEE/Business Objects/Cognos) • Four or more years of experience in developing reports in Tableau • Have good understanding of Tableau architecture, design, development and end user experience. Qualifications: • Demonstrated leadership at different levels • Mentor the teams to deliver exemplary analytics practices • Attract, retain, develop and motivate analytics staff to develop strength within the organization • Experience with relational databases, transformations, aggregation and data visualization o Database environment experience with SQL Server and Teradata • Strong prioritization and problem solving skills • Recommend KPIs and establish measurement process for media plans in conjunction with channel teams • Strong communication skills including verbal, written and presentation skills • Participate in defining best practices around report development, testing, access management, and report refresh scheduling • Develop documentation of coding standards, training, and support • Proficient in Troubleshooting reports and technical issues that come up • Collaborate with end users and stakeholders to identify needs, goals, and metric measurements to create easy-to-understand interfaces allowing for quick identification of key themes within the data Minimum of 5 years Tableau experience Minimum of 5 years of SQL experience Will conduct phone interviews followed by face-to-face interviews.

Minimum of 5 years Tableau experience Minimum of 5 years of SQL experience 
",12 Years,Pharmaceutical,"Saint Louis, MO",NA,ML Engineer
206,Information Technology,"Bell & Associates, Inc.","
Software Engineer  
 
$80,000 – $95,000  Interviewing over the next two weeks
 
This is a chance to reshape a company's business to business web development. 
 
Lenexa, KS 
 
Bell & Associates, Inc. has been engaged on a search to find our client’s next Software Engineer. This is an excellent opportunity to reshape a company’s software development along with spearheading any other special projects that the IT Director requests.  This is an opportunity to make your mark in an established and well-respected organization.  If you thrive on implementation and changing a company’s web development along with continuing a culture that believes in their employees read on...  
 
Our client has over 100 locations. Their business helps connect their clients to safer transportation all over the country.  You will be a part of the revamped IT team helping with peer lead managing and oversight of all applications and implementations.

Duties Required:
•      Management of full cycle of client data flow from order to invoice. 
•      Work with customers and various business and IT personnel to determine change requirements and design to existing environment.  
•      Develop and maintain applications and reporting using a variety of technologies for support of internal users and customers. 
•      Design, monitor and maintain systems for a high-level of performance, security and availability. 
•      Create and execute testing, planning, enhancement and upgrade procedures. 
•      Help analyze, consolidate and automate business and I.T. processes. 
•      Identify and map data sources, provides dataflow diagrams and document process.  
•      Makes hardware and/or software purchasing recommendations regarding architecture and need. 
•      Participation in after-hours support in 24/7 business. 
•      Other duties as assigned.

Technical Skills:
•       Three years of experience with ASP.NET, VB.NET or C#, SQL/T-SQL, JavaScript, HTML, CSS.
•       Three years of experience designing and supporting Microsoft SQL Server and Reporting Services (SSRS).
•       Strong Web Services experience: RESTful API’s, SOAP, XML, JSON
•       Strong understanding of object-oriented design, web application architecture and relational database design.
•       Experience with enterprise architecture tools such as Unified Modeling Language (UML), MS Visual Studio.NET, source control, integration and workflow tools. 
•       Cloud Analytics/Business Intelligence experience is a plus.
•       NetSuite and/or ProntoForms web services experience is a plus.
Bell & Associates, Inc. looks forward to partnering with you in your next career step.  Referrals of qualified candidates for the Software Engineer opening are welcomed and appreciated. 
",NA,Transportation,"Lenexa, KS","$80,000.00 - $95,000.00 /Year",ML Engineer
207,Information Technology,NA,"
Software Engineer
Chicago 60606
Perm Role
Salary: $120-150k

Our client is seeking a Senior Software Engineer. This position is a unique opportunity for a skilled and career-minded software engineer with experience in the latest Microsoft technologies to support our proprietary in-house and vendor-licensed applications. The position will support our Securitization Services and Syndicated Loan Administration operations platform. This is a highly versatile role encompassing a number of responsibilities including programming new features, requirements gathering supporting production issues, becoming an expert on both in-house and vendor-based applications and frequent client-facing both with internal users and external clients. Communications skills are emphasized in this role.

The position offers a high degree of autonomy and ownership of responsibilities in a high-performing, team-oriented, collaborative technology culture focused on developing solutions for our fast growing business. We value highly intelligent self-starters that can operate with confidence and little direction. Solid organizational skills are essential in this role.

Experience, Education and Qualifications:


7+ years of professional software development experience; financial technology preferred
Strong oral and written communication skills
Comfortable engaging business uses and clients and ability to lead meetings
Strong academic background and excellent critical thinking skills
Defining product requirements and creating high-level architectural specifications
Experience leading system and software design and development
Highly analytical and strong problem solving skills
Experienced designing and developing efficient, complex modules or programs
Experienced coordinating systems analysis, systems development and implementation activities to ensure customer requirements are met
Bilingual fluency in speaking and reading Mandarin Chinese and English is a plus


Direct experience, knowledge or familiarity with the following is preferred:


C#; ASP.NET/MVC, HTML, Ajax, JQuery, JSON, JavaScript, XML/XSLT, CSS, NET 3.5/4.0/4.5
WPF/MVVM, Windows Forms or similar interface design tools
Entity Framework
SQL Server (Complicated Joins, Stored Procedures, Triggers and Functions)


Our client values intellectually curious professionals who are interested in aggressively learning and sharing new concepts and skills collegially and independently. Salary is based on experience, skill level and education for the target position. Financial Services Industry experience is very important.

",7+ years,Accounting - Finance,"Chicago, IL","$120,000.00 - $150,000.00 /Year",ML Engineer
208,Information Technology,"Tata Technologies, Inc.","

Title: IoV Cloud Engineer
 

Location: Gardena, California
 
Responsibilities:

Design and development of Cloud test SW framework and scripts
Design and develop streamlined and DevOps based Cloud sw integration, deployment and test environment
Test design, development and execution of Cloud product
Create test plans/jobs and coordinate test execution to raise all the Cloud sw defects
Cooperate with development teams to resolve and validate all the critical defects while following test process and quality process strictly


Qualifications:

Minimum of 3 years of experience in Cloud test SW development and testing.
DevOps based test software development experience in Cloud platform is a must
Experience in writing test cases and test plans is a must.
Experience and Strong Expertise of AngularJS, Bootstrap, Java script, Jasmine, IAAS/PAAS/SAAS is mandatory
Coding expertise in Java, Python and other scripting language is mandatory
Ability to handle test activities and trouble shooting independently
Ability to adapt to multi-task working environment
Vehicle software test experience is a plus
Bachelor degree or above

 

Tata Technologies is a company dedicated to bringing better products to market for our customers and to the millions of people around the world who benefit from them. We are a leading Global provider of engineering services, serving the world’s leading manufacturing companies. We offer a complete benefits package, including; medical, dental, vision, life insurance, short and long term disability, FMLA and 401K.

We are currently expanding our Engineering footprint with several of our clients and have opportunities for those who are the best in their field. If you are looking to join a company that values their employees, stands behind their services and strives to make product development dreams a reality, look no further.

Tata Technologies Inc. is an Equal Opportunity/ Affirmative Action employer. We provide equal employment opportunities to all qualified employees and applicants for employment without regard to race, religion, sex, age, marital status, national origin, sexual orientation, citizenship status, veteran status, disability or any other legally protected status. We prohibit discrimination in decisions concerning recruitment, hiring, compensation, benefits, training, termination, promotions, or any other condition of employment or career development.

",3 years,Automotive - Motor Vehicles - Parts,"Gardena, CA",NA,ML Engineer
209,Information Technology,NA,"



Mobile  iOS Developer 


Must be local to NE Ohio or willing to relocate at your own expense.  This position can become remote after becoming accustomed to team/tools


Cleveland, Ohio
Direct Hire/ Salaried position


No Visa candidates can be considered now or in future.
No relocation. Must be able to have in person interview within 24 hours notice.
No agency or corp to corp candidates will be considered

This is the best mobile developer position in NE Ohio.  You will be working with a cutting edge team of iOS centric developers.  You will be working on apps that actually help people.  You will have the option of coming into the office or staying at home and working in your in pajamas!   The catch is that you must be pretty good at developing with Swift and Objective - C.  If you have a college degree and 3 years experience, or no degree but have 6+ years mobile development, then you must consider this as the best option around.   iOS and mobile-heads need to apply and call me direct.  


You will be working with a dedicated team of  mid, and senior level mobile developers. Your expertise will be used to expand the award winning public and client facing applications. Do you like working within an Agile, collaborative, and cutting edge tech stack? Do you want to work from home ? Do you want to work in an environment where there is room for you to grow in your career? Are you interested in best in class retirement, vacation, health benefits, and profit sharing? If you have 5+ years experience developing large scale iOS and Android mobile applications, then this is the option for you in NE Ohio.

Job Type: Full-time
Remote
Salary: $80,000.00 to $100,000.00 /year : depends on your skill









Requirements:

Bachelor's Degree (minimum)
iOS  (Swift and Obj-C) experience.  
3+ years practical mobile development experience (not just apps for the iTunes or Play store)
Great communication skills
Continuous integration (Jenkins, etc. ) 



Call me direct after sending me your resume:

Tom Gaebelein
440.627.6925
[Click Here to Email Your Resumé]





",3 years,"Computer Software, Internet - ECommerce, Healthcare - Health Services","Cleveland, OH",NA,ML Engineer
