,category,company,details,experience,industry,location,salary,title
237,Other,Envolve,"
Position Purpose: Responsible for analytic data needs of the business unit. Handle complex data projects and acts as a lead for other Data Analysts.

Provide advanced analytical support for business operations in all or some of the following areas: claims, provider data, member data, clinical data, HEDIS, pharmacy, external reporting
Extract, load, model, and reconcile large amounts of data across multiple system platforms and sources
Review data to determine operational impacts and needed actions; elevate issues, trends, areas for improvement and opportunities to management.
Develop reports and deliverables for management
Model data using MS Excel, Access, SQL, and/or other data ware house analytical tools
Ensure compliance with federal and state deliverable reporting requirements by performing data quality audits and analysis.
Assist with training and mentoring other Data Analysts.


Education/Experience: Bachelor’s degree in related field or equivalent experience. 4+ years of statistical analysis or data analysis experience. Healthcare experience preferred. Advanced knowledge of Enterprise Reporting and Analysis tools, SQL, and Microsoft Office applications, including Excel and Access. Experience managing projects or heavy involvement in project implementation.HEDIS:Bachelor’s degree related field or equivalent experience. 4+ years of statistical analysis or data analysis experience or 2-4 years of HEDIS data analysis experience including measurement and rates impacted. Advanced knowledge of Business Intelligence Tools, SQL, and Microsoft Applications, including Excel and Access.BUSINESS ANALYTICS::Bachelor’s degree in related field or equivalent experience. 4+ years of statistical analysis or 2+ years of related IT experience, including data warehouse, coding or ETL experience. Healthcare experience preferred. Advanced knowledge of Enterprise Reporting and Analysis tools, SQL, and Microsoft Office applications, including Excel and Access. Experience managing projects or heavy involvement in project implementation. Encounters experience preferred.Data Governance:Bachelor’s degree in related field or equivalent experience. 4+ years of data analysis or 2+ years of related IT experience, including data warehouse. Healthcare experience preferred. Advanced knowledge of, Microsoft Office applications, including Excel and Access. Experience managing projects or heavy involvement in project implementation.HRISBachelor’s degree in related field or equivalent experience. 4+ years of related IT experience and/or data analysis experience, including 2+ years’ experience with HRMS such as PeopleSoft, SAP or Workday. Healthcare experience preferred. Advanced knowledge of Enterprise Reporting and Analysis tools, SQL, and Microsoft Office applications, including Excel and Access. Strong understanding of HRMS database design, structure, functions and processes, and experience with databases tools. Supports HR systems as functional administrator evaluating new release functionality to include testing and implementation of new functionality. Experience managing projects or heavy involvement in project implementation.
",4+ years,Healthcare - Health Services,"Chicago, IL",NA,Data Analyst
238,Retail,Capital Insurance Group,"
This position is responsible for the data analysis, data mining, and designing actionable dashboards for business users. Providing guidance to Technology teams building the enterprise data warehouse will be a key responsibility. The ability to disseminate technical information into business insights for non-technical audiences is important. The Senior Data Analyst must create complex queries and logic while assisting end-users with unique data needs. The candidate must be able to effectively manage multiple priorities and requests for assistance. Assigned projects will be completed independently with little to no supervision.
Critical Skills and Abilities

Experience in Developing SQL Queries, Oracle Packages and Stored Procedures 
Good understanding of Relational and Non-Relational Database concepts and working experience with databases like Oracle and SQL Server
Knowledge of Enterprise Data Warehousing concepts and solutions including ETL, Data Warehousing models, data marts, reporting, and testing
Perform testing of reports to ensure compliance with user requirements
Understanding of data science concepts and expert business knowledge of Property & Casualty insurance operations
Mentor junior data analysts 

Attributes

Strong Work Ethic – must be results oriented, prioritize work to meet deadlines, and show weekly progress on long-term projects.
Quantitative Aptitude – ability to apply actuarial and statistical concepts to develop business solutions.
Adaptability – has the entrepreneurial spirit to be successful in a dynamic, changing environment and comfortable embracing new technologies.
Team Player – proactively establish working relationships, foster teamwork and cooperation with others.
Communication – able to express ideas effectively in written and verbal form.

Education and Experience         
Bachelor’s Degree in Actuarial Science, Math, Statistics, Economics or Computer Science or related subjects required. 4+ years of Property & Casualty experience in an Actuarial Analyst or Data Analyst role required.
Why CIG: 

 Competitive Compensation
 Employee Stock Ownership Plan
 Generous Paid Time Off
 Career Growth
 Health
 Dental
 Life Insurance
 Established and well respected company

CIG’s main office is located in beautiful Monterey, CA. 
Learn more about us by visiting ciginsurance.com.
Learn more about our benefits here.
Capital Insurance Group is an equal opportunity employer committed to a diverse workforce. EEO/M/F/V/H


",4+ years,Other Great Industries,"Monterey, CA",NA,Data Analyst
239,"General Business, Information Technology, Insurance",Aetna,"
POSITION SUMMARY  Manages and influences health care quality projects and initiatives through design, development, and implementation. These activities enable Aetna to improve health care quality products, services, and processes by partnering across business units to meet business needs and accomplish goals.  Develops and manages provider operational reports and analysis. Sample of output would be provider operational dashboards, provider utilization and trend analysis. Assists with adhoc reporting as needed.  Fundamental Components:
Serves as the (Regional/National) Project Leader to oversee all aspects of project implementation including budget development and supervision of staff participants (e.g., HEDIS/Accreditation). May seek funding from external sources.
Prioritizes and makes recommendations for the design, development, and implementation strategy of quality improvement projects, and initiatives.
Designs the data collection methodology, metrics, and data elements needed to measure outcomes of QI projects.
Translates and delivers business information to internal and external constituents via formal presentations and/or written communications.
Develops documentation templates and systems to support QM projects and initiatives.
Forms and leads cross functional workgroups to design and implement QI initiatives.
May have supervisory responsibilities.
Supports sales and marketing in their efforts to acquire and retain customers (e.g., responding to RFPs, quality presentations, request for measurement information).
Educates and consults with unit business managers on quality improvement methods (e.g., work flow, data analysis, metrics).
Develops provider dashboards.
Develops analysis and tools for provider utilization analysis.
Adhoc state reporting as needed.
Automation of reports in SQL environment.
 BACKGROUND/EXPERIENCE desired: 
5 to 7 years clinical and/or managed care experience in the healthcare industry and quality management.
Project management and leadership experience.
SQL required; SSRS, SSIS, Tableau, QNXT and configuration experience preferred
Must be self-directed and self-motivated to work in a fast-paced environment
 EDUCATION The highest level of education desired for candidates in this position is a Bachelor's degree or equivalent experience.   LICENSES AND CERTIFICATIONS Information Management/ is desired Information Technology/ is desired   FUNCTIONAL EXPERIENCES Functional - Information Technology/Application architecture/4-6 Years Functional - Information Technology/Data / info management & architecture/4-6 Years Functional - Information Technology//   TECHNOLOGY EXPERIENCES Technical - Reporting Tools/SAS// Technical - Operating Systems/Windows// Technical - Database/SQL Server/4-6 Years/Power User   REQUIRED SKILLS Leadership/Developing and Executing Strategy/ADVANCED   ADDITIONAL JOB INFORMATION  Opportunity to work in a fast-paced environment allowing for creativity in the development of critical work tools. Will be a significant contributor to the operations team.  Aetna is about more than just doing a job. This is our opportunity to re-shape healthcare for America and across the globe. We are developing solutions to improve the quality and affordability of healthcare. What we do will benefit generations to come.  We care about each other, our customers and our communities. We are inspired to make a difference, and we are committed to integrity and excellence.  Together we will empower people to live healthier lives.  Aetna is an equal opportunity & affirmative action employer. All qualified applicants will receive consideration for employment regardless of personal characteristics or status. We take affirmative action to recruit, select and develop women, people of color, veterans and individuals with disabilities.  We are a company built on excellence. We have a culture that values growth, achievement and diversity and a workplace where your voice can be heard.      Benefit eligibility may vary by position. Click here to review the benefits associated with this position.      Aetna takes our candidate's data privacy seriously. At no time will any Aetna recruiter or employee request any financial or personal information (Social Security Number, Credit card information for direct deposit, etc.) from you via e-mail. Any requests for information will be discussed prior and will be conducted through a secure website provided by the recruiter. Should you be asked for such information, please notify us immediately.  Aetna is an Equal Opportunity, Affirmative Action Employer
",5 to 7 years,"Insurance, Managed Care","Kenner, LA",NA,Data Analyst
240,Information Technology,TM Floyd & Company,"
Sr. Data Analyst Responsibilities: Working in a SAS environment using Business Objects Teaming up with a programmer and analyst to help make better business decisions Presenting finding in writing and defending those findings Analyzes business data to identify patterns and correlations among the various data points Performs statistical analysis of business data
Qualifications: Master’s degree or Ph.D. in mathematics and/or public health At least one year of programming experience  Experience with data analysis and programming Experience with medical claims preferred Strong analytical skills
Location: Columbia, SC Work to be performed onsiteTM Floyd & Company offers a generous array of benefits, depending on the length of assignment. We also offer a referral bonus of up to $1,000. Ask us for more details! TM Floyd & Company participates in E-VERIFY.AAP, EEO 
",NA,Insurance,"Columbia, SC",NA,Data Analyst
241,Information Technology,Volt,"
Looking for candidates with project management or cross functional communications experience. It would be great if the candidates have experience having worked at a consulting firm or an accounting firm.Tableau expert. Building and maintaining the underlying systems and databases for accurate reporting of client's supply chain information. Person should have familiarity with Oracle, SAP, and SQL skills.Person must be proactive and be able to independently drive change and engage with stakeholders.Must have strong communication skills. Client service or consulting work at a bank or accounting firm is a plus.*Volt is an Equal Opportunity Employer*
",NA,"Computer Hardware, Computer Software","Santa Clara, CA",NA,Data Analyst
242,QA - Quality Control,UHS - Valley Hospital Medical Center,"
Valley Hospital Medical Center Located in the heart of Las Vegas, Valley Hospital Medical Center is an acute care and teaching hospital that has provided high quality healthcare to residents of Southern Nevada since 1972. The hospital offers a comprehensive range of services, including advanced cardiology, neurology, surgery and more. Job Description: Position is responsible for identifying and correcting incomplete information on patient bills.   Position prepares daily all billing documents for the billing process.

Job Requirements:   Education: High School Graduate or equivalent Experience:        Two years experience in a hospital admitting office or physician office preferred. Technical Skills: Computer proficiency to include word processing and patient accounting system. Other:  Must be able to demonstrate the knowledge and skills necessary to provide service appropriate to the age of the patient.   This opportunity offers the following:  
Challenging and rewarding work environment Growth and Development Opportunities within UHS and its Subsidiaries Competitive Compensation Excellent Medical, Dental, Vision and Prescription Drug Plan 401k plan with company match  UHS is one of the nation’s largest and most respected hospital companies; Universal Health Services, Inc. (UHS) has built an impressive record of achievement and performance. Steadily growing from a startup to an esteemed Fortune 500 corporation, UHS today has annual revenue nearing $10 billion. In 2017, UHS was recognized as one of the World’s Most Admired Companies by Fortune; ranked #276 on the Fortune 500, and listed #275 in Forbes inaugural ranking of America’s Top 500 Public Companies. Our operating philosophy is as effective today as it was 40 years ago: Build or acquire high quality hospitals in rapidly growing markets, invest in the people and equipment needed to allow each facility to thrive, and become the leading healthcare provider in each community we serve. Headquartered in King of Prussia, PA, UHS has more than 81,000 employees and through its subsidiaries operates more than 320 acute care hospitals, behavioral health facilities and ambulatory centers in the United States, Puerto Rico, the U.S. Virgin Islands and the United Kingdom.  *UHS is a registered trademark of UHS of Delaware, Inc., the management company for Universal Health Services, Inc. and a wholly-owned subsidiary of Universal Health Services, Inc. Universal Health Services, Inc. is a holding company and operates through its subsidiaries including its management company, UHS of Delaware, Inc. All healthcare and management operations are conducted by subsidiaries of Universal Health Services, Inc. To the extent any reference to ""UHS or UHS facilities"" on this website including any statements, articles or other publications contained herein relates to our healthcare or management operations it is referring to Universal Health Services' subsidiaries including UHS of Delaware. Further, the terms ""we,"" ""us,"" ""our"" or ""the company"" in such context similarly refer to the operations of Universal Health Services' subsidiaries including UHS of Delaware. Any employment referenced in this website is not with Universal Health Services, Inc. but solely with one of its subsidiaries including but not limited to UHS of Delaware, Inc.   UHS is not accepting unsolicited assistance from search firms for this employment opportunity. Please, no phone calls or emails. All resumes submitted by search firms to any employee at UHS via-email, the Internet or in any form and/or method without a valid written search agreement in place for this position will be deemed the sole property of UHS. No fee will be paid in the event the candidate is hired by UHS as a result of the referral or through other means.        
",NA,Healthcare - Health Services,"620 Shadow LaneLas Vegas, NV 89106",NA,Data Analyst
243,Other,"Alliance of Professionals & Consultants, Inc.","
Are you an experienced Eastern Region Data Analyst? If so, let’s talk! Our client is actively seeking a talented Eastern Region Data Analyst to work at their location in Woodcliff Lake, NJ. This is an 8-month contract assignment. Job Overview: The purpose of this position is to provide analytical and presentation support for the region and field teams. Key Responsibilities: Monthly Reporting:  Responsible for pulling data from various systems (Cognos, BSC, Experian Velocity, DEMS, etc.) on a monthly basis and summarizing the data into coherent reports for use by the region and area teams for sales, aftersales, and center development.  These reports include monthly ranking reports, MACO reports, market share reports, days’ supply report, regional ME summary, standardized ME summary for AM use, the aftersales KPI tracking report, Genius count/target reporting, PIP/CURE tracking and follow-up, CPM tracking, AVP training reporting, amongst other reports needed on a monthly basis to drive the performance of the eastern region.  Must be able to analyze data and interpret data.  Weekly/bi-Weekly reporting:  Responsible for supporting regional aftersales, sales, and center development pulling data from various systems (Cognos, BSC, Experian Velocity, DEMS, etc.) on a weekly/bi-weekly basis, summarizing the data into coherent reports for use by the region and area teams and providing information to others needed.  These reports include the compilation of AM forecasts into weekly sales forecast and data entry into SOS, CSI/SSI trend reports, weekly recall and parts availability status report, VIA dealer utilization report, Genius training status report, tracking of various milestones for market reviews and facility projects, Encore reporting, and other reports as needed.  Presentations:  Independently manage the creation and update as necessary dealer review presentations for individual dealers and dealer groups as requested by region. When needed create dealer briefing materials for executive and others making dealer visits.  Support RCDM with monthly Franchise Committee presentation development. Review and compile all presentations for market reviews to assure consistency of presentations and accuracy of information during market review process in Spring and Fall.  Assure AMs receive and know status of market review action plans.  Requirements:  Bachelor’s Degree or equivalent experience with data analysis and presentation development 3-5 years of data analysis experience Strong project management, organizational and communication skills Multi-tasker who works well under pressure Ability to travel within northeastern U.S. Strong communication skills (verbal and written) Attention to detail Ability to deal with ambiguity and tight timelines Organized and task oriented Ability to work in a team environment Ability to work in a fast-paced environment with quick turnaround Problem solving Ability to communicate with diverse levels of management internally and externally Word Excel PowerPoint Cognos  Job Reference # 27306 APC believes that the workplace should be fun and enjoyable. Join our team today and ignite your career! Meet APC Company – Staffing – 501 – 1000 employees APC is a professional services organization focused on engaging people and positively impacting lives. We offer excellent benefits and the opportunity for longevity, working with our premier fortune 100 clients. As professionals serving professionals, we take pride in providing our employees with the highest level of customer service and support, creating meaningful, fulfilling and rewarding experiences every day. APC is committed to creating a diverse work environment and is proud to be an equal opportunity employer.  All qualified individuals will receive consideration for employment without regard to race, color, religion, national origin, gender, sexual orientation, gender identity, age, disability, genetics, or veteran status.
",3-5 years,Other Great Industries,"300 Chestnut Ridge RoadWoodcliff Lake, NJ 07677",NA,Data Analyst
244,"General Business, Health Care",UnitedHealth Group,"
As a Report & Data Analyst, you'll have the opportunity to report and analyze data to support the client relationship. You will provide AdHoc reporting and analysis on client claims utilization, identifying trends, performance, and financial impact. As a key resource, you must maintain a high degree of accuracy along with attention to detail, excellent oral and written communication skills, strong interpersonal skills, and the ability to always meet deadlines. Success in this role will require ability to think analytically, be flexible, dynamic, self-driven, and deliver high quality work!  The question is how effective can you be in interpreting and analyzing large amounts of information from multiple sources and use it to tell a meaningful story?  Sound like your kind of challenge? Join a Fortune 6, industry leader and find out how you can be a part of something life changing for millions.Primary Responsibilities:
Intake reporting requests, understand requestor’s needs/intent, and produce informative, meaningful and actionable results

Create, analyze, and summarize ad-hoc and/or recurring reports


Research and analyze data sets to identify patterns and trends such as client performance, drug spend, member utilization, formulary disruptions


Assess reporting results through data investigation, analysis, trending, and evaluation


Assume responsibility for data integrity and ongoing quality control of delivered reports

Core Competencies:
Excellent attention to detail, accuracy, and quality of own work

Must be able to manage time efficiently and prioritize effectively


Ability to adapt to change, work in a dynamic setting and work well under pressure is essential


Analytical thinker, with ability to quickly grasp complex issues and problem solve


Strong organizational skills to track requests and deliverables, and meet deadlines

Required Qualifications 
Bachelor's Degree or comparable experience

3+ years of financial or analytical reporting experience


Advanced skills in Microsoft Excel (i.e. V-lookups, pivot tables, complex formulas, and data manipulation)


Beginner skills in Microsoft Access or other database applications (i.e. create tables, queries, joins, and data manipulation)

Preferred Qualifications
Bachelor’s Degree in Business, Finance, or Health Administration

Knowledge of PBM, Pharmacy claims, and benefit structure is a plus

Careers with OptumRx. We're one of the largest and most innovative pharmacy benefits managers in the US, serving more than 12 million people nationwide. Here you’ll fill far more than prescriptions. As a member of one of our pharmacy teams, you’re empowered to be your best and do whatever it takes to help each customer. You'll find unrivaled support and training as well as a wealth of growth and development opportunities driven by your performance and limited only by your imagination. Join us. There's no better place to help people live healthier lives while doing your life's best work.(sm)Diversity creates a healthier atmosphere: UnitedHealth Group is an Equal Employment Opportunity/Affirmative Action employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, protected veteran status, disability status, sexual orientation, gender identity or expression, marital status, genetic information, or any other characteristic protected by law.UnitedHealth Group is a drug-free workplace. Candidates are required to pass a drug test before beginning employment.Job Keywords: analyst, ad hoc, reporting, database, Access, Bachelor's, B.S., BS, pharmacy, PBM, report analyst, Cypress, CA, California
",3+ years,Healthcare - Health Services,"Cypress, CA",NA,Data Analyst
245,Other,"Axiom Resource Management, Inc.","
We are seeking a Healthcare Data Analyst to support the Air Force Medical Service (AFMS) analytics mission.  Successful candidate will conduct studies, perform data analysis, provide program support and implement corrective actions in support of the following medical activities: resource management, health plan management, group practice management and health systems design and delivery.

Candidate must have proven ability to synthesize disparate facts from multiple sources and coalesce into an accurate and useful analytic product.  Analyst must be able to demonstrate ability to provide accurate and timely analytical products containing well-reasoned and cogent discussion points providing Air Force leadership with substantiated options or courses of action.  Must have ability to communicate analytical discoveries and appropriate recommendations/mitigation strategies to senior AFMS leadership.

Requirements include:

Providing analytical support by evaluating and making recommendations from healthcare data.
Experience in concepts associated with presentation of quantitative information.
Experience with designing and developing information products, technical reports and presentations for higher headquarters, MAJCOMs, military treatment facilities (MTFs) and AFMS staff.
The ability to perform complex analysis of target populations, segmentation analysis and track performance of models created (e.g., Monte Carlo and SAS modeling and optimization software).
The ability to create queries to collect data from appropriate AFMS database systems (e.g., MHS Mart (M2) and/or CHCS).
Five (5) years of demonstrated ability to conduct thorough and comprehensive system-wide business case and return on investment analysis for healthcare operations within AFMS, Military Health System (MHS), Veterans Administration or private sector.
Five (5) years’ experience with the integration of performance planning goals to meet the objectives of the MHS or AFMS.
Five (5) years of technical experience in data presentation software and concepts associated with presentation of quantitative information.
Minimum of a Master’s Degree in Healthcare, Business Administration, Economics or Accounting.
Ability to undergo a background investigation which requires U.S. Citizenship.


Preferred:

Knowledge of MHS Mart (M2) and/or CHCS file and table structures.
Knowledge of medical coding practices and processes (i.e., ICD-9/10 and CPT/HCPS).
Knowledge of MHS Medical Expense and Performance Reporting System (MEPRS) / Defense Medical Human Resources System Internet (DMHRSi), Program Objective Memorandum (POM) processes and Referral Management / Access to Care / Patient Safety.


Send resume and salary requirements to: [Click Here to Email Your Resumé]. 
 
Visit us at www.axiom-rm.com.
 
Follow Us
Facebook. www.facebook.com/AxiomRM 
Twitter. www.twitter.com/AxiomRM 
LinkedIn. www.linkedin.com/company/axiomrm 
 
Equal Opportunity Employer

Please see above.
",NA,Consulting,"San Antonio, TX",NA,Data Analyst
246,"General Business, Customer Service",Vantiv,"
Vantiv is making payments smarter, faster and easier for all our partners, as well as the consumers they serve. From the largest retailers in the U.S. to the coffee shop down the street, we are leading the transformation in payments through chip-enabled cards, mobile wallets, eCommerce, and payment solutions for businesses of all sizes. We are the fastest growing payments company in the U.S., first in PIN Debit transactions and the second largest merchant acquirer. Visit Vantiv.com for more.The OpportunityVantiv's growth is one attributed not only to our first-in-class products and services, but also our ability to find new avenues of opportunity. This sense of discovery is thanks to the innovative and visionary work of our Marketing team; a team that leaves no stone unturned in seeking out and exploring new channels for Vantiv. When we are proactive and beating the trends in our marketing strategy, we stay ahead of the competition and assure continued growth and success at Vantiv.The Data Analyst applies an analytical mind to complex business problems and internal/external data to give insight to key decision-makers in Marketing and other teams. By interpreting data to discover patterns and identify trends, he/she will be able to create reports that will be used in strategic planning. When we are able to identify and act preemptively on marketing trends and opportunities, Vantiv will continue to succeed.Rewarding Impact. Fulfilling Careers.Making an impact isn't something reserved for people in corner offices. At Vantiv, it comes from people in every corner of the office. People with ambition, optimism and courage. We provide growth and opportunity and give employees flexibility in how they get the job done. You might not expect that from a big payments company, but we're smart enough to know how to hire the best and when to step aside and let them lead. Our goal is that you never stop learning and you never cease to amaze--especially yourself. If this fits your career goal, we can't wait to welcome you on board.The Day-to-DayResponsibilities:
Analyzes complex business problems and issues using data from internal and external sources to provide insight to decision-makers.
Identifies and interprets trends and patterns in datasets to locate influences.Constructs forecasts, recommendations and strategic/tactical plans based on business data and market knowledge.
Creates specifications for reports and analysis based on business needs and required or available data elements.
May provide consultation to users and lead cross-functional teams to address business issues.
May directly produce datasets and reports for analysis using system reporting tools.
Developing professional expertise, he/she applies company policies and procedures to resolve a variety of issues.
Works on problems of moderate scope where analysis of situations or data requires a review of a variety of factors.
Exercises judgment within defined procedures and practices to determine appropriate action.
Builds productive internal/external working relationships.
Designing, developing and maintaining business intelligence solutions
Monitor and audit data quality
Meets service level agreement with the business
Qualifications:
Requires a Bachelor's degree in Finance or Data Analytics and a minimum of 5 years of related experience
Experience working with complex and large data sets across different platforms
Adept at queries, report writing and presenting findings
Process and detailed oriented
Expertise with SQL for data extraction, manipulation and analysis
Familiarity with R for coding / statistical modeling beneficial
All the above duties and responsibilities are essential job functions for which reasonable accommodation will be made. All job requirements listed indicate the minimum level of knowledge, skills and/or ability deemed necessary to perform the job proficiently. This position description is not to be construed as an exhaustive statement of duties, responsibilities or requirements. Employees may be required to perform any other job-related instructions as requested by their leader, subject to reasonable accommodation.
",5 years,Internet - ECommerce,"Cincinnati, OH",NA,Data Analyst
247,Banking,Genesee Regional Bank,"

 

PRIMARY RESPONSIBILITY:

 

The Business Data Analyst is responsible for leveraging various systems and software to develop and oversee the bank’s business information capabilities across all functional areas.  The Business Data Analyst will collaborate with the various departments to build out system configurations and processes that facilitate the compilation of the required data to meet the bank’s various business needs.  

 

ESSENTIAL FUNCTIONS:

 



Interacts with various departments and stakeholders to determine, define and document system requirements, configurations, customization requirements, set-up specifications and functional procedures as it relates to data entry, gathering, delivery and management.  Ensures the data management component of the systems and coinciding processes meet the business needs of the bank.  


Ensure data availability and integrity from various systems are meeting business objectives including but not limited to data analytics, mass customer communication and regulatory reporting requirements.  Use insight to proactively leverage available data to meet business objectives.    


Act as administrator to manage configuration, report building and workflow design within the bank’s various data housing systems including but not limited to CRM, Mortgage LOS & Core.  


Act as the primary liaison between GRB and service providers for configuring and maintaining business applications parallel to various data gathering and management processes.   


Identify opportunities for efficient data entry within the various departments, eliminating multiple points of entry.  Identify overlapping data needs across multiple departments.  


Specify and perform testing to support implementation or updates of business applications.


Perform system analyst activities and make recommendations to achieve automation, efficiency or compliance in areas that require an advanced level of technical and procedural competency.  


Review system functionality and provide training to employees for full utilization of the system capabilities and automation.  


Perform data management business process and procedural design in conjunction with operational teams.


Assist with system change roll-out and support through testing, training & implementation


Create, analyze and edit technical, procedural and policy documentation to ensure alignment with business requirements.  


Provide assistance to the Director of Project Management with ongoing project related efforts to ensure successful project performance.  


Active participation in the behaviors outlined in The GRB Experience.


Other duties as assigned.





EDUCATION AND EXPERIENCE:

 


Bachelor’s degree, preferably in a Business related field required.
5+  years of professional experience, preferably in the Banking industry.
1+ years’ experience in Project and Process Management
Technical experience with configuration of banking systems and software required.
Experience in writing functional and technical specifications.  


 

COMPETENCIES:

 



Provide a remarkable client experience. Greet clients with warmth, genuine interest and a smile.


Lead by example. Identify current or potential problems, take ownership and see them through to resolution.


Act as a unified team. Possess strong interpersonal skills including the ability to proactively communicate with and help others, within and across departments.


Ability to work independently. Seek and incorporate feedback on your performance from management, coworkers and clients.


Strong analytical and problem solving skills.


High proficiency in Microsoft Office including Word, Excel and Vizio.


Ability to manage multiple priorities.


Demonstrated verbal and written communication skills required.


Organizational skills and attention to detail are required.
 
PHYSICAL DEMANDS:  
 
The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
While performing the duties of this job, the employee is regularly required to use hands or fingers, handle, or feel and reach with hands and arms.  The employee frequently is required to stand, sit, climb or balance, and talk or hear.  The employee regularly is required to walk and stoop, kneel, crouch, crawl, and climb stairs.  The employee must occasionally lift and/or move up to 25 pounds.  Specific vision abilities required by this job include close vision, distance vision, and ability to adjust focus. 
 
WORK ENVIRONMENT:  
 
The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job.  The work environment is indoor and climate controlled.  Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. 
Genesee Regional Bank is an equal opportunity organization. We recruit, employ, train, compensate, and promote without regard to race, religion, creed, color, national origin, age, gender, sexual orientation, gender identity, marital status, disability, veteran status, or any other basis protected by applicable federal, state or local law.

THIS JOB DESCRIPTION IS SUBJECT TO CHANGE AT ANY TIME.
 



",1+ years,Banking - Financial Services,"1850 South Winton RoadRochester, NY 14618",NA,Data Analyst
248,"Research, Information Technology",Deloitte,"
Do you enjoy working with cutting edge technology to solve tough problems? Our Technology group is comprised of deeply passionate and experienced professionals who guide clients through their most complex technology challenges. If you are seeking a role that offers you the opportunity to work with Federal clients through critical issues, consider a career in Deloitte’s Federal Technology practice. Work you’ll do As a Project Delivery Analyst in the Technology group you will: 
Support Implementation and Operations Management best practices

Lead and support tasks and portions of the project scope on engagements related but not limited to Systems Implementation, Operations & Maintenance and Helpdesk Operations

Perform analysis and diagnosis of client issues

Demonstrate a foundational understanding of the client environment and overall project scope

Identify and solve problems using analysis, experience, and judgment

Independently perform tasks with some guidance to execute a portion of the project scope

The Team Transparency, innovation, collaboration, sustainability: these are the hallmark issues shaping Federal government initiatives today. Deloitte’s Federal practice is passionate about making an impact with lasting change.  Carrying out missions in the Federal practice requires fresh thinking and a creative approach. We collaborate with teams from across our organization in order to bring the full breadth of Deloitte, its commercial and public sector expertise, to best support our clients.  Our aspiration is to be the premier integrated solutions provider in helping to transform the Federal marketplace. Our Technology team works with clients to help them develop custom software solutions, manage their applications and databases, and provide strategic recommendations to help them optimize their businesses’ operations, processes, and performance. Qualifications Required:
Typically has 1 or more years of consulting and/or industry experience

Metrics Evaluation Analysis experience

Microsoft Excel

VBA (Visual Basic of Applications)

Business Writing/Communication Skills

Develop custom tools in a SharePoint site in the client environment

Implement Excel-based tools and solutions (abilities in VBA a plus)

Ability to work independently under general guidance

Experience working in teams and in a team environment that is process-oriented and deadline-driven

Relevant software or application skills to complete job successfully

Problem solving and troubleshooting skills with the ability to exercise mature judgment 

Ability to obtain and maintain the required clearance for this role

Preferred:
Prior professional services or federal consulting experience

SharePoint experience (abilities in SharePoint Designer, InfoPath, HTML/CSS, and JavaScript)

Bachelor’s Degree 

How you’ll growAt Deloitte, our professional development plan focuses on helping people at every level of their career to identify and use their strengths to do their best work every day. From entry-level employees to senior leaders, we believe there’s always room to learn. We offer opportunities to help sharpen skills in addition to hands-on experience in the global, fast-changing business world.  From on-the-job learning experiences to formal development programs, our professionals have a variety of opportunities to continue to grow throughout their career. BenefitsAt Deloitte, we know that great people make a great organization. We value our people and offer employees a broad range of benefits. Learn more about what working at Deloitte can mean for you. Deloitte’s cultureOur positive and supportive culture encourages our people to do their best work every day. We celebrate individuals by recognizing their uniqueness and offering them the flexibility to make daily choices that can help them to be healthy, centered, confident, and aware. We offer well-being programs and are continuously looking for new ways to maintain a culture where our people excel and lead healthy, happy lives.   Corporate citizenshipDeloitte is led by a purpose: to make an impact that matters. This purpose defines who we are and extends to relationships with our clients, our people and our communities.  We believe that business has the power to inspire and transform. We focus on education, giving, skill-based volunteerism, and leadership to help drive positive social impact in our communities.  Learn more about Deloitte’s impact on the world. Recruiter tipsWe want job seekers exploring opportunities at Deloitte to feel prepared and confident. To help you with your interview, we suggest that you do your research: know some background about the organization and the business area you’re applying to. Check out recruiting tips from Deloitte professionals.#LI:PTY#IND:PTY#CB 
",NA,Other Great Industries,"Washington, DC",NA,Data Analyst
